,cif
1035,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.04155331
_cell_length_b   7.72833980
_cell_length_c   5.04785746
_cell_angle_alpha   49.89175927
_cell_angle_beta   85.65766391
_cell_angle_gamma   88.27464475
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf4
_cell_volume   90.46369018
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.71913474  0.98921005  0.28715670  1
  Hf  Hf1  1  0.44027276  0.48743643  0.78191459  1
  Hf  Hf2  1  0.17972724  0.23256357  0.53808541  1
  Hf  Hf3  1  0.90086526  0.73078994  0.03284329  1
"
1036,"# generated using pymatgen
data_Li3Pd4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29174134
_cell_length_b   6.09026050
_cell_length_c   5.17184273
_cell_angle_alpha   55.33157202
_cell_angle_beta   71.17567530
_cell_angle_gamma   54.84004196
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Pd4
_chemical_formula_sum   'Li3 Pd4'
_cell_volume   112.07140321
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.40000000  0.15000000  0.02000001  1
  Li  Li1  1  0.90000000  0.65000000  0.52000000  1
  Li  Li2  1  0.39999999  0.64999999  0.02000000  1
  Pd  Pd3  1  0.89999999  0.14999997  0.52000003  1
  Pd  Pd4  1  0.40000001  0.15000002  0.51999999  1
  Pd  Pd5  1  0.90000001  0.65000001  0.01999998  1
  Pd  Pd6  1  0.40000000  0.65000000  0.51999998  1
"
1037,"# generated using pymatgen
data_SnPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.64055223
_cell_length_b   4.45948226
_cell_length_c   6.43946591
_cell_angle_alpha   90.00000048
_cell_angle_beta   89.99999971
_cell_angle_gamma   90.00000027
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnPd
_chemical_formula_sum   'Sn4 Pd4'
_cell_volume   161.97795601
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.69000000  0.69000000  0.76000000  1
  Sn  Sn1  1  0.19000000  0.18999999  0.01000000  1
  Sn  Sn2  1  0.19000000  0.19000000  0.51000000  1
  Sn  Sn3  1  0.69000000  0.69000000  0.26000000  1
  Pd  Pd4  1  0.69000000  0.19000000  0.01000000  1
  Pd  Pd5  1  0.19000000  0.69000000  0.26000000  1
  Pd  Pd6  1  0.19000000  0.69000000  0.76000000  1
  Pd  Pd7  1  0.69000000  0.19000000  0.51000000  1
"
1038,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.45761945
_cell_length_b   5.53027338
_cell_length_c   7.15297743
_cell_angle_alpha   49.77340517
_cell_angle_beta   21.51483358
_cell_angle_gamma   56.94752215
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg4
_cell_volume   91.82817283
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.30248013  0.77169368  0.01855104  1
  Mg  Mg1  1  0.57751987  0.52830631  0.24144896  1
  Mg  Mg2  1  0.07751988  0.02830631  0.74144896  1
  Mg  Mg3  1  0.80248012  0.27169369  0.51855104  1
"
1039,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.17941911
_cell_length_b   5.17941887
_cell_length_c   5.00362912
_cell_angle_alpha   57.17432157
_cell_angle_beta   57.17432555
_cell_angle_gamma   58.72095258
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf4
_cell_volume   89.82901295
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.49000000  0.70000000  0.27000000  1
  Hf  Hf1  1  0.99000000  0.20000000  0.77000000  1
  Hf  Hf2  1  0.24000000  0.45000000  0.02000000  1
  Hf  Hf3  1  0.74000000  0.95000000  0.52000000  1
"
1040,"# generated using pymatgen
data_NdNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.17262127
_cell_length_b   5.16503296
_cell_length_c   5.17471442
_cell_angle_alpha   60.07514322
_cell_angle_beta   120.07474759
_cell_angle_gamma   89.97057046
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdNi2
_chemical_formula_sum   'Nd2 Ni4'
_cell_volume   97.73392609
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.08891355  0.95733607  0.58755433  1
  Nd  Nd1  1  0.84008021  0.70836351  0.08625570  1
  Ni  Ni2  1  0.46431318  0.32493844  0.84289322  1
  Ni  Ni3  1  0.46616979  0.32593840  0.34053536  1
  Ni  Ni4  1  0.46938461  0.82505962  0.34266814  1
  Ni  Ni5  1  0.96113867  0.32836396  0.84009326  1
"
1041,"# generated using pymatgen
data_Nd3In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.60354723
_cell_length_b   5.60354725
_cell_length_c   5.60354718
_cell_angle_alpha   59.83531584
_cell_angle_beta   59.83531646
_cell_angle_gamma   59.83531589
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd3In
_chemical_formula_sum   'Nd3 In1'
_cell_volume   123.95037095
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.46994498  0.03994498  0.98994498  1
  Nd  Nd1  1  0.97005502  0.54005502  0.49005502  1
  Nd  Nd2  1  0.22000000  0.79000000  0.74000000  1
  In  In3  1  0.72000000  0.29000000  0.24000000  1
"
1042,"# generated using pymatgen
data_Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.34215135
_cell_length_b   9.20130591
_cell_length_c   11.09177721
_cell_angle_alpha   78.83689307
_cell_angle_beta   72.34823490
_cell_angle_gamma   99.50182021
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sn
_chemical_formula_sum   Sn14
_cell_volume   494.89541040
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.79375877  0.04984009  0.09272688  1
  Sn  Sn1  1  0.57675424  0.43862172  0.60924067  1
  Sn  Sn2  1  0.04901119  0.61031208  0.86857130  1
  Sn  Sn3  1  0.29483912  0.95893327  0.34171690  1
  Sn  Sn4  1  0.08917505  0.88364368  0.64235944  1
  Sn  Sn5  1  0.27270382  0.58745045  0.08431441  1
  Sn  Sn6  1  0.78840581  0.47265581  0.32403422  1
  Sn  Sn7  1  0.56871978  0.93302410  0.83148740  1
  Sn  Sn8  1  0.02354127  0.25823358  0.63858796  1
  Sn  Sn9  1  0.32166034  0.19326588  0.11163097  1
  Sn  Sn10  1  0.79881949  0.71927185  0.10467646  1
  Sn  Sn11  1  0.54982334  0.74437056  0.64394490  1
  Sn  Sn12  1  0.02757927  0.21195548  0.37744543  1
  Sn  Sn13  1  0.29520851  0.18842147  0.84926305  1
"
1043,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.61020046
_cell_length_b   5.30613457
_cell_length_c   7.79075021
_cell_angle_alpha   112.54800895
_cell_angle_beta   130.67783712
_cell_angle_gamma   88.62497683
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf8
_cell_volume   181.16171305
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  -0.07037049  0.08723593  0.11372941  1
  Hf  Hf1  1  0.30395249  0.75151844  0.61092258  1
  Hf  Hf2  1  1.13223854  0.55239293  0.07844060  1
  Hf  Hf3  1  0.74438846  0.66920212  0.55608527  1
  Hf  Hf4  1  0.02978782  0.22691518  0.57879082  1
  Hf  Hf5  1  0.35920674  1.03953224  0.05167136  1
  Hf  Hf6  1  0.64749474  0.56708397  0.08755746  1
  Hf  Hf7  1  0.54330171  0.18611919  0.58280249  1
"
1044,"# generated using pymatgen
data_HfAl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.47676590
_cell_length_b   11.28065797
_cell_length_c   2.89144167
_cell_angle_alpha   119.20923666
_cell_angle_beta   87.36778647
_cell_angle_gamma   86.63699860
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfAl
_chemical_formula_sum   'Hf4 Al4'
_cell_volume   155.08342582
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.63853209  0.66720911  0.92590824  1
  Hf  Hf1  1  0.36909394  0.41726123  0.39275729  1
  Hf  Hf2  1  0.88553341  0.92214371  0.46847713  1
  Hf  Hf3  1  0.13832075  0.16398991  0.44462103  1
  Al  Al4  1  0.38597991  0.90081332  0.89646215  1
  Al  Al5  1  0.13253597  0.66718917  0.40610324  1
  Al  Al6  1  0.87311273  0.42630736  0.91494302  1
  Al  Al7  1  0.63689119  0.17508619  0.41072790  1
"
1045,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05086162
_cell_length_b   5.05086163
_cell_length_c   5.05086162
_cell_angle_alpha   59.80283545
_cell_angle_beta   59.80283521
_cell_angle_gamma   59.80283431
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg4
_cell_volume   90.70542518
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.99000000  0.89000000  0.21000000  1
  Mg  Mg1  1  0.49000000  0.39000000  0.71000000  1
  Mg  Mg2  1  0.74000000  0.64000000  0.96000000  1
  Mg  Mg3  1  0.24000000  0.14000000  0.46000000  1
"
1046,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.38481136
_cell_length_b   6.38481146
_cell_length_c   6.38481140
_cell_angle_alpha   59.88744875
_cell_angle_beta   59.88744814
_cell_angle_gamma   59.88744795
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg8
_cell_volume   183.57721519
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.19000000  0.86000000  0.66000000  1
  Mg  Mg1  1  0.19000000  0.36000000  0.16000000  1
  Mg  Mg2  1  0.69000000  0.36000000  0.66000000  1
  Mg  Mg3  1  0.69000000  0.86000000  0.16000000  1
  Mg  Mg4  1  0.69000000  0.36000000  0.16000000  1
  Mg  Mg5  1  0.19000000  0.86000000  0.16000000  1
  Mg  Mg6  1  0.19000000  0.36000000  0.66000000  1
  Mg  Mg7  1  0.69000000  0.86000000  0.66000000  1
"
1047,"# generated using pymatgen
data_YbAl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.59631812
_cell_length_b   5.61443472
_cell_length_c   7.03015436
_cell_angle_alpha   51.27640801
_cell_angle_beta   51.18536077
_cell_angle_gamma   55.76802903
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbAl6
_chemical_formula_sum   'Yb1 Al6'
_cell_volume   128.89087051
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.70461854  -0.17017968  1.04880079  1
  Al  Al1  1  0.39274088  0.50937915  0.06163349  1
  Al  Al2  1  0.94232384  0.56715375  0.56319769  1
  Al  Al3  1  1.00300152  0.12762428  0.44199616  1
  Al  Al4  1  0.39215266  0.51272352  0.66681504  1
  Al  Al5  1  0.43212961  0.05906180  0.57303775  1
  Al  Al6  1  1.00303295  0.12423717  0.06451910  1
"
1048,"# generated using pymatgen
data_ZrCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.62977102
_cell_length_b   4.62977111
_cell_length_c   4.62977105
_cell_angle_alpha   59.85349260
_cell_angle_beta   59.85349259
_cell_angle_gamma   59.85349344
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrCu
_chemical_formula_sum   'Zr2 Cu2'
_cell_volume   69.93864772
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.40000000  0.81000000  0.10999999  1
  Zr  Zr1  1  0.90000000  0.31000000  0.60999999  1
  Cu  Cu2  1  0.65000000  0.06000000  0.36000000  1
  Cu  Cu3  1  0.15000000  0.56000000  0.86000001  1
"
1049,"# generated using pymatgen
data_Mg5Ni4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.15561526
_cell_length_b   5.97753071
_cell_length_c   4.75816459
_cell_angle_alpha   53.82410080
_cell_angle_beta   116.57032304
_cell_angle_gamma   117.30504208
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg5Ni4
_chemical_formula_sum   'Mg5 Ni4'
_cell_volume   141.48865029
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.10135028  0.07845970  -0.11799919  1
  Mg  Mg1  1  -0.05359989  0.46783947  0.09875553  1
  Mg  Mg2  1  0.68286587  0.26030763  0.59769165  1
  Mg  Mg3  1  0.27152978  0.71411570  0.69120622  1
  Mg  Mg4  1  0.55394678  0.80734683  0.33590662  1
  Ni  Ni5  1  0.70170006  0.73283155  0.00084674  1
  Ni  Ni6  1  -0.05083453  0.92369493  0.39305505  1
  Ni  Ni7  1  0.49188397  0.32563377  0.92951815  1
  Ni  Ni8  1  0.30115770  0.28977042  0.35101924  1
"
1050,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.03629923
_cell_length_b   5.03629913
_cell_length_c   5.06651869
_cell_angle_alpha   59.80215079
_cell_angle_beta   59.80215149
_cell_angle_gamma   60.39696812
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg4
_cell_volume   90.86372426
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.15000000  0.42000000  0.77000000  1
  Mg  Mg1  1  0.65000000  0.92000000  0.27000000  1
  Mg  Mg2  1  0.40000000  0.67000000  0.02000000  1
  Mg  Mg3  1  0.90000000  0.17000000  0.52000000  1
"
1051,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.51295321
_cell_length_b   8.43126361
_cell_length_c   7.11028966
_cell_angle_alpha   21.67018889
_cell_angle_beta   50.17512713
_cell_angle_gamma   57.49057565
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg4
_cell_volume   91.76373506
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.40999999  0.42000001  0.14999999  1
  Mg  Mg1  1  0.91000001  0.91999999  0.65000000  1
  Mg  Mg2  1  0.16000000  0.67000000  0.40000000  1
  Mg  Mg3  1  0.66000001  0.17000000  0.90000000  1
"
1052,"# generated using pymatgen
data_Li3Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.11683444
_cell_length_b   5.41113262
_cell_length_c   7.17304415
_cell_angle_alpha   40.92183101
_cell_angle_beta   21.36919000
_cell_angle_gamma   42.95936859
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Sn
_chemical_formula_sum   'Li3 Sn1'
_cell_volume   74.66900494
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.89019751  0.89226428  0.08397563  1
  Li  Li1  1  0.38980252  0.42773569  0.57602437  1
  Li  Li2  1  0.13999999  0.66000002  0.33000001  1
  Sn  Sn3  1  0.63999999  0.16000001  0.82999999  1
"
1053,"# generated using pymatgen
data_Ho3Mg7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.34511818
_cell_length_b   6.28821079
_cell_length_c   6.48351116
_cell_angle_alpha   88.16415257
_cell_angle_beta   93.97619243
_cell_angle_gamma   94.56375094
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho3Mg7
_chemical_formula_sum   'Ho3 Mg7'
_cell_volume   257.15608759
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.76714910  0.51106606  0.00517032  1
  Ho  Ho1  1  0.28343086  0.25576865  0.24219011  1
  Ho  Ho2  1  0.56994590  0.70331690  0.52051428  1
  Mg  Mg3  1  0.99045769  0.97434447  0.79401812  1
  Mg  Mg4  1  0.48346051  0.13747637  0.73211969  1
  Mg  Mg5  1  0.06599448  0.76055632  0.38608714  1
  Mg  Mg6  1  0.73706277  1.01652511  0.14835681  1
  Mg  Mg7  1  0.18437658  0.45319988  0.75506001  1
  Mg  Mg8  1  0.83351014  0.29941879  0.47871140  1
  Mg  Mg9  1  0.34461196  0.76832745  0.03777210  1
"
1054,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.37500724
_cell_length_b   6.37500730
_cell_length_c   6.37500714
_cell_angle_alpha   60.07073678
_cell_angle_beta   60.07073394
_cell_angle_gamma   60.07073471
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg8
_cell_volume   183.49434085
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.42000000  0.87000000  0.36000000  1
  Mg  Mg1  1  0.42000000  0.37000000  0.86000000  1
  Mg  Mg2  1  0.92000000  0.37000000  0.36000000  1
  Mg  Mg3  1  0.92000000  0.87000000  0.85999999  1
  Mg  Mg4  1  0.92000000  0.87000000  0.35999999  1
  Mg  Mg5  1  0.42000000  0.37000000  0.36000000  1
  Mg  Mg6  1  0.41999999  0.87000000  0.86000000  1
  Mg  Mg7  1  0.92000000  0.37000000  0.86000001  1
"
1055,"# generated using pymatgen
data_TiAl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96082083
_cell_length_b   5.04422130
_cell_length_c   5.04354692
_cell_angle_alpha   46.09427742
_cell_angle_beta   66.89669789
_cell_angle_gamma   66.89777256
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiAl
_chemical_formula_sum   'Ti2 Al2'
_cell_volume   65.66892100
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.26757447  0.81233775  0.94013227  1
  Ti  Ti1  1  0.01742153  0.56271970  0.68985607  1
  Al  Al2  1  0.76693861  0.31251106  0.44039907  1
  Al  Al3  1  0.51806538  0.06243150  0.18961259  1
"
1056,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.94358144
_cell_length_b   7.86607799
_cell_length_c   5.98795051
_cell_angle_alpha   39.32418764
_cell_angle_beta   52.30143370
_cell_angle_gamma   37.56536876
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf8
_cell_volume   180.94898908
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.75844105  0.47810180  0.93595890  1
  Hf  Hf1  1  0.50685597  0.22602035  0.68239410  1
  Hf  Hf2  1  0.25742580  0.97886259  0.42206619  1
  Hf  Hf3  1  0.00635209  0.72585121  0.18310173  1
  Hf  Hf4  1  0.75726397  0.47609655  0.43706219  1
  Hf  Hf5  1  0.50818973  0.22896607  0.17809319  1
  Hf  Hf6  1  0.25673577  0.97702863  0.92324574  1
  Hf  Hf7  1  0.00873561  0.72907280  0.67807796  1
"
1057,"# generated using pymatgen
data_Li4Pb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.16470569
_cell_length_b   6.82046441
_cell_length_c   5.85344945
_cell_angle_alpha   55.92476562
_cell_angle_beta   56.31920565
_cell_angle_gamma   75.04197973
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4Pb3
_chemical_formula_sum   'Li8 Pb6'
_cell_volume   333.76785689
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.62343035  0.22308151  0.09987156  1
  Li  Li1  1  0.12343035  0.72308151  0.59987157  1
  Li  Li2  1  0.33300005  0.99650993  0.85983990  1
  Li  Li3  1  0.83300004  0.49650994  0.35983990  1
  Li  Li4  1  0.41149125  0.53730027  0.30412166  1
  Li  Li5  1  0.91149124  0.03730026  0.80412167  1
  Li  Li6  1  0.16695727  0.31773699  0.44523353  1
  Li  Li7  1  0.66695726  0.81773698  0.94523354  1
  Pb  Pb8  1  0.06384370  0.76978818  0.13408615  1
  Pb  Pb9  1  0.56384372  0.26978817  0.63408614  1
  Pb  Pb10  1  0.87704187  0.44310368  0.87012778  1
  Pb  Pb11  1  0.37704185  0.94310369  0.37012779  1
  Pb  Pb12  1  0.08423553  0.23247943  0.11671940  1
  Pb  Pb13  1  0.58423553  0.73247944  0.61671939  1
"
1058,"# generated using pymatgen
data_YbAlCu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50806666
_cell_length_b   4.50806665
_cell_length_c   4.51259051
_cell_angle_alpha   59.86717385
_cell_angle_beta   59.86717417
_cell_angle_gamma   60.05840330
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbAlCu2
_chemical_formula_sum   'Yb1 Al1 Cu2'
_cell_volume   64.74515765
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.72000000  0.75000000  0.68000000  1
  Al  Al1  1  0.22000000  0.25000000  0.18000000  1
  Cu  Cu2  1  0.47000119  0.50000119  0.43027344  1
  Cu  Cu3  1  0.96999881  -0.00000119  0.92972656  1
"
