,cif
1012,"# generated using pymatgen
data_SrInPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.38588214
_cell_length_b   10.74490456
_cell_length_c   14.21782562
_cell_angle_alpha   149.18437418
_cell_angle_beta   90.00094673
_cell_angle_gamma   89.99755963
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrInPt
_chemical_formula_sum   'Sr4 In4 Pt4'
_cell_volume   343.23980498
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  1.06691142  0.79498952  0.88940906  1
  Sr  Sr1  1  0.56491933  0.17507860  0.53058701  1
  Sr  Sr2  1  0.19765902  0.67531373  0.53072222  1
  Sr  Sr3  1  0.69580217  0.29483415  0.88934979  1
  In  In4  1  0.57263611  0.15763103  0.26937021  1
  In  In5  1  0.07324941  0.81221117  0.15050554  1
  In  In6  1  0.69026024  0.31276462  0.15093402  1
  In  In7  1  0.19071879  0.65720515  0.26905054  1
  Pt  Pt8  1  1.06488704  0.30977836  0.46456691  1
  Pt  Pt9  1  0.56647714  0.66014310  0.95540444  1
  Pt  Pt10  1  0.19750361  0.15983257  0.95534682  1
  Pt  Pt11  1  0.69897572  0.81021799  0.46475344  1
"
1013,"# generated using pymatgen
data_Y2TlIn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.35873030
_cell_length_b   5.35873025
_cell_length_c   5.35873019
_cell_angle_alpha   60.00713857
_cell_angle_beta   60.00713949
_cell_angle_gamma   60.00713933
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2TlIn
_chemical_formula_sum   'Y2 Tl1 In1'
_cell_volume   108.82808217
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.40997850  0.78997850  0.31997850  1
  Y  Y1  1  0.91002150  0.29002150  0.82002150  1
  Tl  Tl2  1  0.16000000  0.54000000  0.07000000  1
  In  In3  1  0.66000000  0.04000000  0.57000000  1
"
1014,"# generated using pymatgen
data_LuBiPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.87570723
_cell_length_b   4.87570725
_cell_length_c   4.87570717
_cell_angle_alpha   59.68782477
_cell_angle_beta   59.68782346
_cell_angle_gamma   59.68782433
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuBiPd2
_chemical_formula_sum   'Lu1 Bi1 Pd2'
_cell_volume   81.37800803
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.13000000  0.72000000  0.13000000  1
  Bi  Bi1  1  0.63000000  0.22000000  0.63000000  1
  Pd  Pd2  1  0.87999783  0.46999783  0.87999784  1
  Pd  Pd3  1  0.38000216  0.97000217  0.38000217  1
"
1015,"# generated using pymatgen
data_TmScAu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.92183534
_cell_length_b   4.92183539
_cell_length_c   4.92183537
_cell_angle_alpha   59.74234390
_cell_angle_beta   59.74234320
_cell_angle_gamma   59.74234350
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmScAu2
_chemical_formula_sum   'Tm1 Sc1 Au2'
_cell_volume   83.81421503
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.49000000  0.93000000  0.25000000  1
  Sc  Sc1  1  0.99000000  0.43000000  0.75000000  1
  Au  Au2  1  0.73995963  0.17995963  0.49995963  1
  Au  Au3  1  0.24004037  0.68004037  0.00004037  1
"
1016,"# generated using pymatgen
data_MgPt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.85007259
_cell_length_b   4.85007261
_cell_length_c   4.84928312
_cell_angle_alpha   131.63094095
_cell_angle_beta   131.63094064
_cell_angle_gamma   70.81282394
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgPt3
_chemical_formula_sum   'Mg1 Pt3'
_cell_volume   62.41770260
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.79000000  0.79000000  0.55000000  1
  Pt  Pt1  1  0.29000000  0.29000000  0.55000000  1
  Pt  Pt2  1  0.54024155  0.03975846  0.05000000  1
  Pt  Pt3  1  0.03975846  0.54024154  0.05000000  1
"
1017,"# generated using pymatgen
data_LuGa3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.27707493
_cell_length_b   5.27707511
_cell_length_c   5.27719967
_cell_angle_alpha   133.43240744
_cell_angle_beta   133.43240337
_cell_angle_gamma   68.36769665
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuGa3
_chemical_formula_sum   'Lu1 Ga3'
_cell_volume   75.97498995
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.87000000  0.85000000  0.34000000  1
  Ga  Ga1  1  0.61965282  0.10034718  0.84000000  1
  Ga  Ga2  1  0.12034718  0.59965282  0.84000000  1
  Ga  Ga3  1  0.37000000  0.35000000  0.34000000  1
"
1018,"# generated using pymatgen
data_LiAu3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.76834827
_cell_length_b   5.74678861
_cell_length_c   4.73998779
_cell_angle_alpha   89.99999992
_cell_angle_beta   89.99999978
_cell_angle_gamma   119.97846744
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiAu3
_chemical_formula_sum   'Li2 Au6'
_cell_volume   136.10646112
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.89002039  0.73011714  0.73000000  1
  Li  Li1  1  0.55996261  0.06056866  0.23000000  1
  Au  Au2  1  0.88985478  0.23006718  0.73000000  1
  Au  Au3  1  0.38999688  0.73011519  0.73000000  1
  Au  Au4  1  0.39015443  0.23000085  0.73000000  1
  Au  Au5  1  0.05972085  0.56978265  0.23000000  1
  Au  Au6  1  0.06013768  0.06979501  0.23000000  1
  Au  Au7  1  0.56015238  0.56955333  0.23000000  1
"
1019,"# generated using pymatgen
data_Gd2InGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.32234191
_cell_length_b   5.32234196
_cell_length_c   5.32234190
_cell_angle_alpha   59.73737541
_cell_angle_beta   59.73737510
_cell_angle_gamma   59.73737569
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd2InGa
_chemical_formula_sum   'Gd2 In1 Ga1'
_cell_volume   105.97303677
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.50997168  0.10997168  0.50997168  1
  Gd  Gd1  1  0.01002832  0.61002832  0.01002832  1
  In  In2  1  0.76000000  0.36000000  0.76000000  1
  Ga  Ga3  1  0.26000000  0.86000000  0.26000000  1
"
1020,"# generated using pymatgen
data_TmPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.11366002
_cell_length_b   5.00149465
_cell_length_c   5.00042732
_cell_angle_alpha   131.46298732
_cell_angle_beta   114.27032521
_cell_angle_gamma   65.70629129
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmPd3
_chemical_formula_sum   'Tm1 Pd3'
_cell_volume   68.80766633
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.52004843  0.46262553  0.21012579  1
  Pd  Pd1  1  0.77095838  0.71289808  -0.03989699  1
  Pd  Pd2  1  0.27121369  0.21149413  0.45921676  1
  Pd  Pd3  1  1.01777950  0.96298226  0.71055444  1
"
1021,"# generated using pymatgen
data_DyCuSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.48223355
_cell_length_b   4.48223338
_cell_length_c   7.47683921
_cell_angle_alpha   90.00000098
_cell_angle_beta   89.99999997
_cell_angle_gamma   119.79285585
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyCuSb
_chemical_formula_sum   'Dy2 Cu2 Sb2'
_cell_volume   130.35879990
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.80876237  0.21123763  0.01106965  1
  Dy  Dy1  1  0.81123762  0.20876237  0.51106965  1
  Cu  Cu2  1  0.47763083  0.54236917  0.32953546  1
  Cu  Cu3  1  0.14236917  0.87763083  0.82953546  1
  Sb  Sb4  1  0.14366835  0.87633166  0.24939490  1
  Sb  Sb5  1  0.47633165  0.54366834  0.74939489  1
"
1022,"# generated using pymatgen
data_Mg2PtRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.44432144
_cell_length_b   4.44432147
_cell_length_c   4.44432141
_cell_angle_alpha   59.92869844
_cell_angle_beta   59.92869900
_cell_angle_gamma   59.92869934
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg2PtRh
_chemical_formula_sum   'Mg2 Pt1 Rh1'
_cell_volume   61.97241737
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.23998860  0.95998861  0.32998861  1
  Mg  Mg1  1  0.74001140  0.46001139  0.83001139  1
  Pt  Pt2  1  0.49000000  0.21000000  0.58000000  1
  Rh  Rh3  1  0.99000000  0.71000000  0.08000000  1
"
1023,"# generated using pymatgen
data_Lu2ZnRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.81323836
_cell_length_b   4.81323842
_cell_length_c   4.81323832
_cell_angle_alpha   59.78044790
_cell_angle_beta   59.78044719
_cell_angle_gamma   59.78044626
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Lu2ZnRu
_chemical_formula_sum   'Lu2 Zn1 Ru1'
_cell_volume   78.45613244
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.87992464  0.52992463  0.92992463  1
  Lu  Lu1  1  0.38007537  0.03007536  0.43007537  1
  Zn  Zn2  1  0.63000000  0.28000000  0.68000000  1
  Ru  Ru3  1  0.13000000  0.78000000  0.18000000  1
"
1024,"# generated using pymatgen
data_SmRh3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.95714340
_cell_length_b   5.95714342
_cell_length_c   4.57273418
_cell_angle_alpha   89.99999957
_cell_angle_beta   89.99999930
_cell_angle_gamma   119.70725577
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmRh3
_chemical_formula_sum   'Sm2 Rh6'
_cell_volume   140.94714180
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.40929299  0.83070701  0.28999999  1
  Sm  Sm1  1  0.74070701  0.49929299  0.79000000  1
  Rh  Rh2  1  0.22445589  0.46777064  0.79000000  1
  Rh  Rh3  1  0.77222935  0.01554411  0.79000000  1
  Rh  Rh4  1  0.22557408  0.01442592  0.79000000  1
  Rh  Rh5  1  0.92554412  0.86222935  0.29000000  1
  Rh  Rh6  1  0.37777065  0.31445589  0.29000000  1
  Rh  Rh7  1  0.92442592  0.31557408  0.29000000  1
"
1025,"# generated using pymatgen
data_TbPd5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29048047
_cell_length_b   5.29048054
_cell_length_c   4.57156621
_cell_angle_alpha   90.00000153
_cell_angle_beta   89.99999933
_cell_angle_gamma   120.07607019
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbPd5
_chemical_formula_sum   'Tb1 Pd5'
_cell_volume   110.72672902
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.76966683  0.83966682  0.29000000  1
  Pd  Pd1  1  0.43081957  0.17016012  0.29000000  1
  Pd  Pd2  1  0.10016012  0.50081957  0.29000000  1
  Pd  Pd3  1  0.27006694  0.34006694  0.79000000  1
  Pd  Pd4  1  0.76950143  0.33978512  0.79000000  1
  Pd  Pd5  1  0.26978512  0.83950142  0.79000000  1
"
1026,"# generated using pymatgen
data_Er2TlPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.13544022
_cell_length_b   5.13544027
_cell_length_c   5.13544031
_cell_angle_alpha   59.81206035
_cell_angle_beta   59.81206032
_cell_angle_gamma   59.81206035
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Er2TlPd
_chemical_formula_sum   'Er2 Tl1 Pd1'
_cell_volume   95.35892647
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.47017162  0.93017162  0.53017162  1
  Er  Er1  1  0.96982838  0.42982838  0.02982838  1
  Tl  Tl2  1  0.72000000  0.18000000  0.78000000  1
  Pd  Pd3  1  0.22000000  0.68000000  0.28000000  1
"
1027,"# generated using pymatgen
data_Tm2IrPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.82585954
_cell_length_b   4.82585951
_cell_length_c   4.82585965
_cell_angle_alpha   59.79570502
_cell_angle_beta   59.79570404
_cell_angle_gamma   59.79570417
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm2IrPt
_chemical_formula_sum   'Tm2 Ir1 Pt1'
_cell_volume   79.10249486
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.87994478  0.17994477  0.20994478  1
  Tm  Tm1  1  0.38005523  0.68005523  0.71005523  1
  Ir  Ir2  1  0.13000000  0.43000000  0.46000000  1
  Pt  Pt3  1  0.63000000  0.93000000  0.96000000  1
"
1028,"# generated using pymatgen
data_Er2CuRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.80887289
_cell_length_b   4.80887290
_cell_length_c   4.80887306
_cell_angle_alpha   59.77783422
_cell_angle_beta   59.77783417
_cell_angle_gamma   59.77783377
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Er2CuRu
_chemical_formula_sum   'Er2 Cu1 Ru1'
_cell_volume   78.23818459
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.11997155  0.90997155  0.71997155  1
  Er  Er1  1  0.62002845  0.41002845  0.22002845  1
  Cu  Cu2  1  0.87000000  0.66000000  0.47000000  1
  Ru  Ru3  1  0.37000000  0.16000000  0.97000000  1
"
1029,"# generated using pymatgen
data_Tm2RuPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.81161158
_cell_length_b   4.81161159
_cell_length_c   4.81161148
_cell_angle_alpha   59.80690763
_cell_angle_beta   59.80690674
_cell_angle_gamma   59.80690651
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm2RuPt
_chemical_formula_sum   'Tm2 Ru1 Pt1'
_cell_volume   78.42398370
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.37005274  0.27005274  0.93005274  1
  Tm  Tm1  1  0.86994726  0.76994726  0.42994726  1
  Ru  Ru2  1  0.12000000  0.02000000  0.68000000  1
  Pt  Pt3  1  0.62000000  0.52000000  0.18000000  1
"
1030,"# generated using pymatgen
data_TaGaRu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.38970305
_cell_length_b   4.38970300
_cell_length_c   4.38970305
_cell_angle_alpha   59.93974607
_cell_angle_beta   59.93974711
_cell_angle_gamma   59.93974603
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaGaRu2
_chemical_formula_sum   'Ta1 Ga1 Ru2'
_cell_volume   59.73054889
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.11000000  0.49000000  0.13000001  1
  Ga  Ga1  1  0.61000000  0.99000000  0.63000000  1
  Ru  Ru2  1  0.35990840  0.73990840  0.37990840  1
  Ru  Ru3  1  0.86009160  0.24009160  0.88009160  1
"
1031,"# generated using pymatgen
data_Pr2AlGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.33061369
_cell_length_b   5.33061373
_cell_length_c   5.33061374
_cell_angle_alpha   59.85966770
_cell_angle_beta   59.85966696
_cell_angle_gamma   59.85966651
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pr2AlGa
_chemical_formula_sum   'Pr2 Al1 Ga1'
_cell_volume   106.76561971
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.89003308  0.43003308  0.58003308  1
  Pr  Pr1  1  0.38996692  0.92996692  0.07996692  1
  Al  Al2  1  0.14000000  0.68000000  0.83000000  1
  Ga  Ga3  1  0.64000000  0.18000000  0.33000000  1
"
1032,"# generated using pymatgen
data_CaBi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.63374409
_cell_length_b   5.62667637
_cell_length_c   6.34323174
_cell_angle_alpha   124.47883007
_cell_angle_beta   124.52223473
_cell_angle_gamma   72.21595377
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaBi3
_chemical_formula_sum   'Ca1 Bi3'
_cell_volume   136.53054702
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.84078275  0.82891123  0.04972393  1
  Bi  Bi1  1  0.59677006  0.08449914  0.54653458  1
  Bi  Bi2  1  0.09611071  0.58666258  0.54810498  1
  Bi  Bi3  1  0.42633648  0.40992705  0.05563651  1
"
1033,"# generated using pymatgen
data_MgGaPb2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.34299552
_cell_length_b   5.34299544
_cell_length_c   5.34299545
_cell_angle_alpha   59.35684012
_cell_angle_beta   59.35684011
_cell_angle_gamma   59.35683986
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgGaPb2
_chemical_formula_sum   'Mg1 Ga1 Pb2'
_cell_volume   106.27581073
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.31000000  0.24000000  0.03000000  1
  Ga  Ga1  1  0.81000000  0.74000000  0.53000000  1
  Pb  Pb2  1  0.55999946  0.48999946  0.27999946  1
  Pb  Pb3  1  0.06000054  0.99000054  0.78000054  1
"
1034,"# generated using pymatgen
data_TmPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.99451323
_cell_length_b   4.99451322
_cell_length_c   4.99812524
_cell_angle_alpha   131.36735058
_cell_angle_beta   131.36735061
_cell_angle_gamma   71.14829795
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmPd3
_chemical_formula_sum   'Tm1 Pd3'
_cell_volume   68.77880481
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.14000000  0.84000000  0.17000000  1
  Pd  Pd1  1  0.89002038  0.08997962  0.67000000  1
  Pd  Pd2  1  0.38997962  0.59002038  0.67000000  1
  Pd  Pd3  1  0.64000000  0.34000000  0.17000000  1
"
1035,"# generated using pymatgen
data_ErGe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.55670233
_cell_length_b   4.55670246
_cell_length_c   10.48569345
_cell_angle_alpha   90.00000327
_cell_angle_beta   89.99999649
_cell_angle_gamma   120.03146118
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ErGe
_chemical_formula_sum   'Er4 Ge4'
_cell_volume   188.49131745
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.48946404  0.83053596  0.77470233  1
  Er  Er1  1  0.82434029  0.49565972  0.02382017  1
  Er  Er2  1  0.15565970  0.16434027  0.52382017  1
  Er  Er3  1  0.49053595  0.82946402  0.27470233  1
  Ge  Ge4  1  0.82258025  0.49741977  0.64606480  1
  Ge  Ge5  1  0.15714585  0.16285414  0.90541270  1
  Ge  Ge6  1  0.82285416  0.49714586  0.40541269  1
  Ge  Ge7  1  0.15741976  0.16258024  0.14606480  1
"
1036,"# generated using pymatgen
data_Ca3In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.69964841
_cell_length_b   5.69964827
_cell_length_c   5.69964830
_cell_angle_alpha   59.90108118
_cell_angle_beta   59.90108100
_cell_angle_gamma   59.90107969
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3In
_chemical_formula_sum   'Ca3 In1'
_cell_volume   130.63317119
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.39010883  0.44010883  0.97010883  1
  Ca  Ca1  1  0.88989117  0.93989117  0.46989117  1
  Ca  Ca2  1  0.64000000  0.69000000  0.22000000  1
  In  In3  1  0.14000000  0.19000000  0.72000000  1
"
1037,"# generated using pymatgen
data_CeCu3Pd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22549962
_cell_length_b   5.19916093
_cell_length_c   5.04861174
_cell_angle_alpha   119.00360608
_cell_angle_beta   89.56538898
_cell_angle_gamma   122.98975384
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeCu3Pd2
_chemical_formula_sum   'Ce1 Cu3 Pd2'
_cell_volume   94.27169836
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.46650770  1.11533716  0.74817728  1
  Cu  Cu1  1  1.10289624  0.37062315  0.62717083  1
  Cu  Cu2  1  0.61965092  -0.08464839  0.12489012  1
  Cu  Cu3  1  0.14298197  0.39025652  0.13005430  1
  Pd  Pd4  1  0.08667212  0.85958319  0.12853074  1
  Pd  Pd5  1  0.71129106  0.63884837  0.52117673  1
"
