,cif
725,"# generated using pymatgen
data_MgPb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.77491914
_cell_length_b   9.54738701
_cell_length_c   12.13863588
_cell_angle_alpha   51.09947717
_cell_angle_beta   90.25962914
_cell_angle_gamma   90.15846078
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgPb
_chemical_formula_sum   'Mg8 Pb8'
_cell_volume   611.03512339
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.31795388  0.06254636  0.60374328  1
  Mg  Mg1  1  0.82864446  0.55622154  0.60301366  1
  Mg  Mg2  1  0.31002878  0.56322379  0.37744625  1
  Mg  Mg3  1  0.80602051  0.06587821  0.37687980  1
  Mg  Mg4  1  0.31839152  0.56963132  0.10350425  1
  Mg  Mg5  1  0.81339092  0.06636306  0.10371434  1
  Mg  Mg6  1  0.32318503  0.05850824  0.87717045  1
  Mg  Mg7  1  0.81683241  0.55562721  0.87551411  1
  Pb  Pb8  1  0.57376258  0.30710055  0.11914347  1
  Pb  Pb9  1  0.55771435  0.30313442  0.61948281  1
  Pb  Pb10  1  0.07563723  0.80824817  0.11926120  1
  Pb  Pb11  1  0.05521555  0.80302872  0.61905249  1
  Pb  Pb12  1  0.07955352  0.31869716  0.35990576  1
  Pb  Pb13  1  0.06091827  0.31671162  0.86110988  1
  Pb  Pb14  1  0.58225507  0.81748432  0.36105744  1
  Pb  Pb15  1  0.56049592  0.81759529  0.86000080  1
"
726,"# generated using pymatgen
data_YbRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.42064302
_cell_length_b   9.19675031
_cell_length_c   5.45362927
_cell_angle_alpha   73.47993012
_cell_angle_beta   61.99158836
_cell_angle_gamma   73.60594587
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbRh
_chemical_formula_sum   'Yb6 Rh6'
_cell_volume   226.54546530
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.94614317  0.17363548  0.78931530  1
  Yb  Yb1  1  0.28316257  0.26877115  0.12299934  1
  Yb  Yb2  1  0.78907868  0.76079517  0.62734021  1
  Yb  Yb3  1  0.43706998  0.67897302  0.28675732  1
  Yb  Yb4  1  0.66174174  0.09787393  0.50045309  1
  Yb  Yb5  1  0.16300562  0.59769275  1.00017751  1
  Rh  Rh6  1  0.74668827  0.41466586  0.08160209  1
  Rh  Rh7  1  0.25080189  0.90351487  0.61098746  1
  Rh  Rh8  1  0.74518801  0.46287226  0.56808772  1
  Rh  Rh9  1  0.24124652  0.97144517  0.09403958  1
  Rh  Rh10  1  0.26148209  0.40631486  0.58501804  1
  Rh  Rh11  1  0.76439146  0.90344546  0.09322233  1
"
727,"# generated using pymatgen
data_Al3Co
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73474811
_cell_length_b   3.73410999
_cell_length_c   4.66617965
_cell_angle_alpha   113.58599011
_cell_angle_beta   113.59336137
_cell_angle_gamma   90.00000114
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al3Co
_chemical_formula_sum   'Al3 Co1'
_cell_volume   53.65007400
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.26999710  0.10998931  0.78997860  1
  Al  Al1  1  0.52000000  0.85999999  0.29000001  1
  Al  Al2  1  0.77000290  0.61001070  0.79002139  1
  Co  Co3  1  0.01999999  0.36000000  0.29000000  1
"
728,"# generated using pymatgen
data_K2Sb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   16.33256437
_cell_length_b   12.44027968
_cell_length_c   15.45093254
_cell_angle_alpha   136.11833097
_cell_angle_beta   128.42309291
_cell_angle_gamma   82.37399891
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2Sb
_chemical_formula_sum   'K16 Sb8'
_cell_volume   1388.23628181
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.64971726  0.22763253  0.58284972  1
  K  K1  1  0.29068845  0.13633576  0.98514131  1
  K  K2  1  0.98375680  0.70826830  0.97099492  1
  K  K3  1  0.58175266  0.75983666  0.16049361  1
  K  K4  1  0.22981543  0.55791082  0.27348602  1
  K  K5  1  0.92407146  0.48142049  0.49293264  1
  K  K6  1  0.62876987  0.66936267  0.74985125  1
  K  K7  1  0.65659133  0.39977445  0.03959916  1
  K  K8  1  0.28473772  0.66661952  0.02915312  1
  K  K9  1  0.91319061  0.29547141  0.03342648  1
  K  K10  1  0.20973736  0.09644903  0.16775582  1
  K  K11  1  1.04954488  0.13179771  0.67869047  1
  K  K12  1  0.54240147  0.11309859  0.03133438  1
  K  K13  1  0.58439505  0.74968337  0.49335877  1
  K  K14  1  0.23889288  0.59294226  0.61365311  1
  K  K15  1  0.93577422  0.76464595  0.22545526  1
  Sb  Sb16  1  0.22626411  0.90780816  0.60091520  1
  Sb  Sb17  1  0.38857333  0.35343560  0.95866648  1
  Sb  Sb18  1  0.66752647  0.40061876  0.47105451  1
  Sb  Sb19  1  0.43545597  0.99899673  0.13903121  1
  Sb  Sb20  1  0.73601804  0.09758770  0.98680638  1
  Sb  Sb21  1  0.01352891  0.70676392  0.46149788  1
  Sb  Sb22  1  -0.04616880  0.10001685  0.13826120  1
  Sb  Sb23  1  0.85496451  0.78352275  0.75559110  1
"
729,"# generated using pymatgen
data_NdMg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.94038434
_cell_length_b   12.64359169
_cell_length_c   8.66437993
_cell_angle_alpha   68.47648597
_cell_angle_beta   81.45244057
_cell_angle_gamma   27.19309979
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdMg2
_chemical_formula_sum   'Nd3 Mg6'
_cell_volume   251.32587391
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.65684412  0.39494656  0.80517128  1
  Nd  Nd1  1  0.52535535  0.12265018  0.48860790  1
  Nd  Nd2  1  -0.03320792  0.18281342  0.26372908  1
  Mg  Mg3  1  0.66343591  0.73171641  0.14142218  1
  Mg  Mg4  1  0.84232267  0.58180579  0.57342956  1
  Mg  Mg5  1  0.43215037  0.22979920  1.04581986  1
  Mg  Mg6  1  0.12167486  0.78156096  0.95642865  1
  Mg  Mg7  1  0.29635923  -0.04707589  0.71700899  1
  Mg  Mg8  1  0.23506542  0.66178340  0.35838249  1
"
730,"# generated using pymatgen
data_YbRh3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.31514690
_cell_length_b   10.31513122
_cell_length_c   5.04409796
_cell_angle_alpha   27.89457780
_cell_angle_beta   27.89445976
_cell_angle_gamma   15.62673556
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbRh3
_chemical_formula_sum   'Yb1 Rh3'
_cell_volume   65.32490235
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.74519707  0.73479783  0.38494633  1
  Rh  Rh1  1  0.24508925  0.23501417  0.88470188  1
  Rh  Rh2  1  0.51014309  0.50038051  0.61000518  1
  Rh  Rh3  1  -0.02042941  0.96980748  0.16034661  1
"
731,"# generated using pymatgen
data_Ti2Pd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.27496255
_cell_length_b   7.82652796
_cell_length_c   6.27496285
_cell_angle_alpha   62.31964812
_cell_angle_beta   40.05878229
_cell_angle_gamma   62.31964711
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti2Pd3
_chemical_formula_sum   'Ti4 Pd6'
_cell_volume   172.39072269
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.14449463  0.54355485  0.97449464  1
  Ti  Ti1  1  0.87236501  0.19727829  0.70236494  1
  Ti  Ti2  1  0.64449462  1.04355486  0.47449463  1
  Ti  Ti3  1  0.37236500  0.69727829  0.20236495  1
  Pd  Pd4  1  0.89997639  0.84768964  0.72997633  1
  Pd  Pd5  1  0.62060098  0.39202347  0.45060104  1
  Pd  Pd6  1  0.26256299  0.11945376  0.09256304  1
  Pd  Pd7  1  0.12060099  0.89202346  0.95060106  1
  Pd  Pd8  1  0.76256299  0.61945375  0.59256305  1
  Pd  Pd9  1  0.39997639  0.34768962  0.22997631  1
"
732,"# generated using pymatgen
data_CdHg7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.62474870
_cell_length_b   10.54554918
_cell_length_c   9.59734377
_cell_angle_alpha   130.95875297
_cell_angle_beta   104.19478576
_cell_angle_gamma   112.65221541
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdHg7
_chemical_formula_sum   'Cd1 Hg7'
_cell_volume   425.86580922
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.68040834  1.06698226  0.39465877  1
  Hg  Hg1  1  0.80146671  0.46894107  0.84659963  1
  Hg  Hg2  1  0.25696579  0.60453055  0.10122777  1
  Hg  Hg3  1  0.41630187  0.37057744  0.61046347  1
  Hg  Hg4  1  0.28292825  0.74936358  0.86932706  1
  Hg  Hg5  1  0.64656719  -0.00543863  0.62942817  1
  Hg  Hg6  1  0.94735062  0.25086723  0.34224089  1
  Hg  Hg7  1  0.18801123  0.01417651  0.09605425  1
"
733,"# generated using pymatgen
data_Al3Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.17633019
_cell_length_b   4.17633055
_cell_length_c   4.57253259
_cell_angle_alpha   56.80921403
_cell_angle_beta   56.80921758
_cell_angle_gamma   66.38480132
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al3Ni
_chemical_formula_sum   'Al3 Ni1'
_cell_volume   55.26980506
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.54000331  0.42000331  0.10992882  1
  Al  Al1  1  0.03999670  0.91999668  0.61007119  1
  Al  Al2  1  0.78999999  0.67000001  0.36000000  1
  Ni  Ni3  1  0.29000001  0.17000000  0.85999999  1
"
734,"# generated using pymatgen
data_Mg3Pd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.66986173
_cell_length_b   4.66986181
_cell_length_c   4.70412693
_cell_angle_alpha   59.72338901
_cell_angle_beta   59.72338933
_cell_angle_gamma   60.48239459
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Pd
_chemical_formula_sum   'Mg3 Pd1'
_cell_volume   72.49172112
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.27999569  0.76999569  0.61987467  1
  Mg  Mg1  1  0.78000431  0.27000431  0.12012533  1
  Mg  Mg2  1  0.03000000  0.52000000  0.37000000  1
  Pd  Pd3  1  0.53000000  0.02000000  0.87000000  1
"
735,"# generated using pymatgen
data_CdGe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.76259982
_cell_length_b   9.62470039
_cell_length_c   3.85486464
_cell_angle_alpha   62.24046224
_cell_angle_beta   96.00354155
_cell_angle_gamma   86.10418429
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdGe
_chemical_formula_sum   'Cd4 Ge4'
_cell_volume   186.49882153
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.20053047  0.88563423  0.55546125  1
  Cd  Cd1  1  0.70187313  0.38826358  0.05518949  1
  Cd  Cd2  1  0.40816427  0.61148201  0.30299988  1
  Cd  Cd3  1  0.91206264  0.11332223  0.80189879  1
  Ge  Ge4  1  0.20726210  0.34392422  0.32990688  1
  Ge  Ge5  1  0.69654180  0.85026886  0.82383103  1
  Ge  Ge6  1  0.36229133  0.18033809  0.05373611  1
  Ge  Ge7  1  0.85127427  0.68676677  0.54697656  1
"
736,"# generated using pymatgen
data_Ta4C3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.44993260
_cell_length_b   3.14528028
_cell_length_c   12.49162238
_cell_angle_alpha   89.96424173
_cell_angle_beta   125.53577475
_cell_angle_gamma   90.01539678
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta4C3
_chemical_formula_sum   'Ta8 C6'
_cell_volume   174.24556195
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.23614693  0.02174160  0.35435118  1
  Ta  Ta1  1  0.24593231  0.01829564  0.86268656  1
  Ta  Ta2  1  0.23497700  0.02151406  0.60368533  1
  Ta  Ta3  1  0.24495563  0.01850081  0.11217194  1
  Ta  Ta4  1  0.73497698  0.52151406  0.60368533  1
  Ta  Ta5  1  0.74495563  0.51850079  0.11217194  1
  Ta  Ta6  1  0.73614693  0.52174158  0.35435118  1
  Ta  Ta7  1  0.74593230  0.51829563  0.86268656  1
  C  C8  1  0.22938474  0.52174635  0.47454651  1
  C  C9  1  0.72938475  0.02174635  0.47454652  1
  C  C10  1  0.23916143  0.52007047  0.73230388  1
  C  C11  1  0.73916144  0.02007047  0.73230387  1
  C  C12  1  0.24944198  0.51813108  0.99025460  1
  C  C13  1  0.74944195  0.01813109  0.99025460  1
"
737,"# generated using pymatgen
data_Li
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.98045706
_cell_length_b   10.60207419
_cell_length_c   5.98392412
_cell_angle_alpha   87.62755749
_cell_angle_beta   62.23265370
_cell_angle_gamma   69.99512444
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li
_chemical_formula_sum   Li12
_cell_volume   312.27318319
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.21771598  0.11316305  0.68117673  1
  Li  Li1  1  0.71954491  0.60804615  0.18229949  1
  Li  Li2  1  0.71771598  0.11316305  0.18117673  1
  Li  Li3  1  0.21954491  0.60804615  0.68229948  1
  Li  Li4  1  0.71771598  0.61316305  0.68117673  1
  Li  Li5  1  0.21954491  0.10804615  0.18229948  1
  Li  Li6  1  0.21771598  0.61316305  0.18117674  1
  Li  Li7  1  0.71954491  0.10804614  0.68229949  1
  Li  Li8  1  0.72273911  0.35879080  0.43652379  1
  Li  Li9  1  0.72273912  0.85879081  0.93652377  1
  Li  Li10  1  0.22273911  0.35879080  0.93652378  1
  Li  Li11  1  0.22273911  0.85879079  0.43652379  1
"
738,"# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.76414820
_cell_length_b   5.12900655
_cell_length_c   10.03578451
_cell_angle_alpha   90.00000144
_cell_angle_beta   89.99999920
_cell_angle_gamma   90.00000033
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al8
_cell_volume   142.28067117
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.61000000  0.68000000  0.54955716  1
  Al  Al1  1  0.61000000  0.68000000  0.05044284  1
  Al  Al2  1  0.61000000  0.18000000  0.30000000  1
  Al  Al3  1  0.11000000  0.17999999  0.80000000  1
  Al  Al4  1  0.11000000  0.68000000  0.80000000  1
  Al  Al5  1  0.11000000  0.68000000  0.30000000  1
  Al  Al6  1  0.11000000  0.18000000  0.06546869  1
  Al  Al7  1  0.11000000  0.18000000  0.53453132  1
"
739,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05086153
_cell_length_b   5.05086165
_cell_length_c   5.05086162
_cell_angle_alpha   59.80283575
_cell_angle_beta   59.80283503
_cell_angle_gamma   59.80283525
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg4
_cell_volume   90.70542466
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.07000000  0.25000000  0.20000000  1
  Mg  Mg1  1  0.57000000  0.75000000  0.70000000  1
  Mg  Mg2  1  0.32000000  0.50000000  0.45000000  1
  Mg  Mg3  1  0.82000000  -0.00000000  0.95000000  1
"
740,"# generated using pymatgen
data_Sn22Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.90680826
_cell_length_b   13.06408516
_cell_length_c   11.24987747
_cell_angle_alpha   124.77000742
_cell_angle_beta   100.90103846
_cell_angle_gamma   111.24284639
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sn22Pt
_chemical_formula_sum   'Sn22 Pt1'
_cell_volume   1050.62726293
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  1.03498247  0.15175475  0.95028255  1
  Sn  Sn1  1  0.75187656  0.47225610  0.31523509  1
  Sn  Sn2  1  0.62499179  0.70177060  0.68998110  1
  Sn  Sn3  1  0.27246790  0.90532454  0.44780002  1
  Sn  Sn4  1  0.74046343  0.89369410  0.04171322  1
  Sn  Sn5  1  0.46385908  0.24424916  0.40204968  1
  Sn  Sn6  1  0.06329880  0.40835154  0.79074772  1
  Sn  Sn7  1  0.23733281  0.05506034  0.91190716  1
  Sn  Sn8  1  0.10670122  0.42865451  0.56142411  1
  Sn  Sn9  1  0.55442201  0.91430849  0.48171237  1
  Sn  Sn10  1  0.57376546  0.18404325  0.75055160  1
  Sn  Sn11  1  0.96053775  0.60007537  0.88074454  1
  Sn  Sn12  1  0.55076071  0.16570989  0.99075486  1
  Sn  Sn13  1  0.03902543  0.02469093  0.28119807  1
  Sn  Sn14  1  0.22651755  0.44073814  0.05422065  1
  Sn  Sn15  1  0.75492406  0.53368394  0.60495747  1
  Sn  Sn16  1  0.48782374  0.69280425  0.14369815  1
  Sn  Sn17  1  0.22067333  0.91358991  0.18533158  1
  Sn  Sn18  1  0.76545722  0.88380699  0.62788004  1
  Sn  Sn19  1  0.99363842  0.19124287  0.21373144  1
  Sn  Sn20  1  0.45850901  0.37731126  0.09742520  1
  Sn  Sn21  1  0.99193192  0.62807955  0.28932918  1
  Pt  Pt22  1  0.49603934  0.07879955  0.44732421  1
"
741,"# generated using pymatgen
data_Yb6Pd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.60153080
_cell_length_b   6.82133288
_cell_length_c   7.83560271
_cell_angle_alpha   54.05321582
_cell_angle_beta   34.02444257
_cell_angle_gamma   72.94738580
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb6Pd
_chemical_formula_sum   'Yb6 Pd1'
_cell_volume   254.04129193
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.93352482  0.14508058  0.31830142  1
  Yb  Yb1  1  0.58670148  0.45528883  0.83693541  1
  Yb  Yb2  1  0.25557803  0.78334506  0.84297139  1
  Yb  Yb3  1  0.24292095  0.78796150  0.34997601  1
  Yb  Yb4  1  0.58219472  0.42711837  0.35359905  1
  Yb  Yb5  1  0.92942430  0.13082490  0.83991550  1
  Pd  Pd6  1  0.58965569  0.94038077  0.09830121  1
"
742,"# generated using pymatgen
data_ZnGa4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.19752663
_cell_length_b   9.64019662
_cell_length_c   5.41484047
_cell_angle_alpha   84.49850164
_cell_angle_beta   117.69575542
_cell_angle_gamma   113.18828923
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnGa4
_chemical_formula_sum   'Zn4 Ga16'
_cell_volume   430.75856335
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.76935027  0.23980561  0.95979965  1
  Zn  Zn1  1  0.75817850  0.73330654  0.42728981  1
  Zn  Zn2  1  0.24469469  0.20959310  0.41700358  1
  Zn  Zn3  1  0.23525467  0.71699878  0.93594701  1
  Ga  Ga4  1  0.25451241  0.46314452  0.18686444  1
  Ga  Ga5  1  0.26139801  0.96348406  0.68381869  1
  Ga  Ga6  1  0.74610924  0.98548242  0.22099061  1
  Ga  Ga7  1  0.73904424  0.47803082  0.71522093  1
  Ga  Ga8  1  0.69963782  0.71204956  0.91636265  1
  Ga  Ga9  1  0.72086894  0.22060621  0.43869345  1
  Ga  Ga10  1  0.23604447  0.21341082  0.93867965  1
  Ga  Ga11  1  0.23463603  0.73614286  0.40986449  1
  Ga  Ga12  1  0.00571149  0.45664939  0.72044576  1
  Ga  Ga13  1  -0.00287644  0.95553253  0.22239914  1
  Ga  Ga14  1  0.54470552  0.97763018  0.70032216  1
  Ga  Ga15  1  0.52646215  0.46757770  0.20565541  1
  Ga  Ga16  1  0.50577904  0.75011234  0.39862204  1
  Ga  Ga17  1  0.50716695  0.23577335  0.93557774  1
  Ga  Ga18  1  -0.00898549  0.74465735  0.93069565  1
  Ga  Ga19  1  0.02230745  0.26001186  0.43574713  1
"
743,"# generated using pymatgen
data_Nd2MnCoO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.55359138
_cell_length_b   5.55359159
_cell_length_c   5.53322051
_cell_angle_alpha   59.95038832
_cell_angle_beta   59.95038750
_cell_angle_gamma   58.61782206
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd2MnCoO6
_chemical_formula_sum   'Nd2 Mn1 Co1 O6'
_cell_volume   119.27476315
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.68107552  0.98107553  0.62378232  1
  Nd  Nd1  1  0.17892447  0.47892448  0.09621770  1
  Mn  Mn2  1  0.93000002  0.23000000  0.85999997  1
  Co  Co3  1  0.43000000  0.73000000  0.36000000  1
  O  O4  1  0.73501201  0.53044648  0.05484180  1
  O  O5  1  0.17193563  0.47193559  0.52835564  1
  O  O6  1  0.23044643  0.03501202  0.05484188  1
  O  O7  1  0.68806437  -0.01193561  0.19164438  1
  O  O8  1  0.62955356  0.42498797  0.66515813  1
  O  O9  1  0.12498798  -0.07044646  0.66515819  1
"
744,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.51258698
_cell_length_b   7.89118148
_cell_length_c   5.08731600
_cell_angle_alpha   109.18369145
_cell_angle_beta   74.90463591
_cell_angle_gamma   141.02240160
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf10
_cell_volume   226.86333848
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.62779202  0.52189308  0.21435234  1
  Hf  Hf1  1  0.81712892  0.12023199  0.44347109  1
  Hf  Hf2  1  0.32428671  0.64340449  0.48171338  1
  Hf  Hf3  1  0.09672688  0.22041260  0.87291206  1
  Hf  Hf4  1  0.87420061  0.59524568  0.63827631  1
  Hf  Hf5  1  0.50951418  1.01424201  0.07612585  1
  Hf  Hf6  1  0.13223216  1.04444937  0.26018380  1
  Hf  Hf7  1  1.00970284  0.52743984  0.04786262  1
  Hf  Hf8  1  0.59805312  0.70658122  0.82537584  1
  Hf  Hf9  1  0.37036256  0.09609973  0.65972671  1
"
