,cif
292,"# generated using pymatgen
data_Pr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.62187884
_cell_length_b   6.66271439
_cell_length_c   6.66312405
_cell_angle_alpha   89.80022390
_cell_angle_beta   90.05964412
_cell_angle_gamma   90.13651612
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pr
_chemical_formula_sum   Pr8
_cell_volume   293.97217238
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.96794284  0.03360667  0.57771052  1
  Pr  Pr1  1  0.46910733  0.73135683  0.77110551  1
  Pr  Pr2  1  0.16070660  0.52965395  0.27094356  1
  Pr  Pr3  1  0.66086606  0.23160947  0.07934200  1
  Pr  Pr4  1  0.96900420  0.53181289  0.77068401  1
  Pr  Pr5  1  0.46933845  0.23157918  0.57917331  1
  Pr  Pr6  1  0.16079455  0.02917375  0.07877337  1
  Pr  Pr7  1  0.66223997  0.73120725  0.27226773  1
"
293,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.37513003
_cell_length_b   6.37513009
_cell_length_c   6.38953957
_cell_angle_alpha   59.98434493
_cell_angle_beta   59.98434373
_cell_angle_gamma   60.14585284
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg8
_cell_volume   183.78330485
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.89000000  0.36000000  0.19000000  1
  Mg  Mg1  1  0.89000000  0.86000000  0.19000000  1
  Mg  Mg2  1  0.89000000  0.36000000  0.69000000  1
  Mg  Mg3  1  0.39000000  0.36000000  0.19000000  1
  Mg  Mg4  1  0.39000000  0.86000000  0.69000000  1
  Mg  Mg5  1  0.39000000  0.36000000  0.69000000  1
  Mg  Mg6  1  0.39000000  0.86000000  0.19000000  1
  Mg  Mg7  1  0.89000000  0.86000000  0.69000000  1
"
294,"# generated using pymatgen
data_Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.37500724
_cell_length_b   6.37500732
_cell_length_c   6.37500720
_cell_angle_alpha   60.07073602
_cell_angle_beta   60.07073390
_cell_angle_gamma   60.07073411
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg
_chemical_formula_sum   Mg8
_cell_volume   183.49434100
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.39000000  0.89000000  0.60000000  1
  Mg  Mg1  1  0.39000000  0.39000000  0.09999999  1
  Mg  Mg2  1  0.89000000  0.89000000  0.10000000  1
  Mg  Mg3  1  0.89000000  0.39000000  0.60000001  1
  Mg  Mg4  1  0.89000001  0.39000000  0.10000000  1
  Mg  Mg5  1  0.89000000  0.89000000  0.59999999  1
  Mg  Mg6  1  0.39000000  0.89000000  0.10000000  1
  Mg  Mg7  1  0.39000000  0.39000000  0.60000000  1
"
295,"# generated using pymatgen
data_HfC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65166616
_cell_length_b   5.69443103
_cell_length_c   5.69443096
_cell_angle_alpha   48.21352253
_cell_angle_beta   65.89204097
_cell_angle_gamma   65.89204121
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfC
_chemical_formula_sum   'Hf4 C4'
_cell_volume   100.58049680
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.96000000  0.47000000  0.96000000  1
  Hf  Hf1  1  0.71000000  0.22000000  0.71000000  1
  Hf  Hf2  1  0.46000000  0.97000000  0.45999999  1
  Hf  Hf3  1  0.21000000  0.72000000  0.20999999  1
  C  C4  1  0.45999999  0.47000000  0.96000001  1
  C  C5  1  0.71000001  0.72000000  0.20999999  1
  C  C6  1  0.96000000  0.97000000  0.46000000  1
  C  C7  1  0.21000000  0.22000001  0.71000000  1
"
296,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.03013313
_cell_length_b   8.22912687
_cell_length_c   5.88236120
_cell_angle_alpha   44.11781219
_cell_angle_beta   63.45632272
_cell_angle_gamma   69.45955437
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf8
_cell_volume   181.57090555
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.58821453  0.70464160  0.71373158  1
  Hf  Hf1  1  0.24351615  0.31056751  0.41475173  1
  Hf  Hf2  1  0.07703376  0.81184897  0.12268313  1
  Hf  Hf3  1  0.72357004  0.43465641  0.39031418  1
  Hf  Hf4  1  0.52798637  -0.03724884  0.00225606  1
  Hf  Hf5  1  1.04950291  0.89381810  0.61325605  1
  Hf  Hf6  1  0.73732082  0.19072615  0.11345101  1
  Hf  Hf7  1  0.20285542  0.42099012  0.82955626  1
"
297,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.33538071
_cell_length_b   6.33538096
_cell_length_c   6.35825864
_cell_angle_alpha   59.71400109
_cell_angle_beta   59.71399912
_cell_angle_gamma   60.25573681
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf8
_cell_volume   180.01248226
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.11000000  0.84000000  0.31000000  1
  Hf  Hf1  1  0.61000000  0.34000000  0.81000000  1
  Hf  Hf2  1  0.61000000  0.84000000  0.81000000  1
  Hf  Hf3  1  0.61000000  0.34000000  0.31000000  1
  Hf  Hf4  1  0.61000000  0.84000000  0.31000000  1
  Hf  Hf5  1  0.11000000  0.34000000  0.81000000  1
  Hf  Hf6  1  0.11000000  0.34000000  0.31000000  1
  Hf  Hf7  1  0.11000000  0.84000000  0.81000000  1
"
298,"# generated using pymatgen
data_HfC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.69124721
_cell_length_b   5.69213620
_cell_length_c   5.69124730
_cell_angle_alpha   33.59582104
_cell_angle_beta   33.59218601
_cell_angle_gamma   33.59582066
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfC
_chemical_formula_sum   'Hf2 C2'
_cell_volume   50.28075643
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.43997699  0.74285485  0.77997698  1
  Hf  Hf1  1  0.93997699  0.24285486  0.27997699  1
  C  C2  1  0.69002302  -0.00285485  0.03002301  1
  C  C3  1  0.19002301  0.49714515  0.53002302  1
"
299,"# generated using pymatgen
data_AlNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07776906
_cell_length_b   4.07776899
_cell_length_c   4.09866185
_cell_angle_alpha   59.75969093
_cell_angle_beta   59.75969024
_cell_angle_gamma   60.33881128
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlNi
_chemical_formula_sum   'Al2 Ni2'
_cell_volume   48.13675091
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.25000000  0.35000000  0.74000001  1
  Al  Al1  1  0.75000000  0.85000000  0.24000000  1
  Ni  Ni2  1  0.00000000  0.10000000  0.49000000  1
  Ni  Ni3  1  0.50000000  0.60000000  0.98999999  1
"
300,"# generated using pymatgen
data_Ti
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.58807148
_cell_length_b   4.56806269
_cell_length_c   4.54370665
_cell_angle_alpha   119.27677819
_cell_angle_beta   119.45379015
_cell_angle_gamma   90.04370647
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti
_chemical_formula_sum   Ti4
_cell_volume   68.58478980
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.81008653  0.53988213  0.42017191  1
  Ti  Ti1  1  0.05991347  0.30011787  0.91982809  1
  Ti  Ti2  1  0.31008653  0.03988213  0.42017191  1
  Ti  Ti3  1  0.55991347  0.80011787  0.91982809  1
"
301,"# generated using pymatgen
data_Hf
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.00048065
_cell_length_b   5.03930833
_cell_length_c   4.96396555
_cell_angle_alpha   121.99441380
_cell_angle_beta   117.23819525
_cell_angle_gamma   89.30928301
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf
_chemical_formula_sum   Hf4
_cell_volume   89.80968029
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.02000000  0.05000000  0.34000000  1
  Hf  Hf1  1  0.27000000  0.80000000  0.84000000  1
  Hf  Hf2  1  0.77000000  0.30000000  0.84000000  1
  Hf  Hf3  1  0.52000000  0.55000000  0.34000000  1
"
302,"# generated using pymatgen
data_K2Zn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   15.40934700
_cell_length_b   6.67006691
_cell_length_c   6.64090407
_cell_angle_alpha   39.63540503
_cell_angle_beta   49.40645853
_cell_angle_gamma   75.18162327
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2Zn3
_chemical_formula_sum   'K4 Zn6'
_cell_volume   285.07223105
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.60916184  0.55731740  1.01325490  1
  K  K1  1  0.10948716  0.06049563  0.51058459  1
  K  K2  1  0.90410934  0.45263092  0.71305025  1
  K  K3  1  0.40244712  0.94839556  0.22138576  1
  Zn  Zn4  1  0.61345279  0.80828988  0.34206928  1
  Zn  Zn5  1  0.11259404  0.30997518  0.84264502  1
  Zn  Zn6  1  0.35866305  0.55113358  0.10958980  1
  Zn  Zn7  1  0.85805400  0.04511449  0.61464300  1
  Zn  Zn8  1  0.23128785  0.90672559  -0.00535422  1
  Zn  Zn9  1  0.73074279  0.39992178  0.49813162  1
"
303,"# generated using pymatgen
data_Rb3Ge4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.84315222
_cell_length_b   7.35906323
_cell_length_c   17.87401315
_cell_angle_alpha   75.39342998
_cell_angle_beta   88.88901512
_cell_angle_gamma   44.78331041
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb3Ge4
_chemical_formula_sum   'Rb6 Ge8'
_cell_volume   770.86272833
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.02792441  0.31042634  0.29231397  1
  Rb  Rb1  1  0.70305814  0.90014109  0.95502024  1
  Rb  Rb2  1  0.41303749  0.11292944  0.63607750  1
  Rb  Rb3  1  0.85648167  0.86987534  0.44359453  1
  Rb  Rb4  1  0.01660533  0.34324721  0.85828812  1
  Rb  Rb5  1  0.51638885  0.21478254  0.14509841  1
  Ge  Ge6  1  0.67551972  0.38219365  -0.03548720  1
  Ge  Ge7  1  0.07724506  0.11391992  0.50858799  1
  Ge  Ge8  1  0.43359335  0.92717574  0.46892230  1
  Ge  Ge9  1  0.04479273  0.93009317  0.05817032  1
  Ge  Ge10  1  0.37199418  0.62605651  0.49731235  1
  Ge  Ge11  1  0.81754184  0.36538951  0.09498970  1
  Ge  Ge12  1  0.67000379  0.51039409  0.42423373  1
  Ge  Ge13  1  0.40581343  0.76337543  1.02287804  1
"
304,"# generated using pymatgen
data_PrSn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   14.11945575
_cell_length_b   6.93647978
_cell_length_c   6.10466356
_cell_angle_alpha   80.56267606
_cell_angle_beta   75.44561608
_cell_angle_gamma   102.85942399
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrSn2
_chemical_formula_sum   'Pr6 Sn12'
_cell_volume   548.65311698
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.22753904  0.46877856  0.91963390  1
  Pr  Pr1  1  0.13493567  0.02538799  0.49125404  1
  Pr  Pr2  1  0.76404882  0.86365821  0.40646041  1
  Pr  Pr3  1  0.88768648  1.08888029  0.82496844  1
  Pr  Pr4  1  0.72347615  0.34620463  0.51500397  1
  Pr  Pr5  1  0.47526070  0.26297826  0.11031077  1
  Sn  Sn6  1  0.33249362  0.90142757  0.56303883  1
  Sn  Sn7  1  0.34025789  0.56395505  0.32044214  1
  Sn  Sn8  1  0.28017792  0.92479713  0.05444402  1
  Sn  Sn9  1  0.92022589  0.63023283  0.60173432  1
  Sn  Sn10  1  0.96244201  0.26068501  0.27337163  1
  Sn  Sn11  1  0.91922715  0.64911771  0.07350204  1
  Sn  Sn12  1  0.08009133  0.02398295  1.01781462  1
  Sn  Sn13  1  0.53182472  0.53944373  0.48782588  1
  Sn  Sn14  1  0.64178589  -0.01412850  0.98585455  1
  Sn  Sn15  1  0.11754918  0.50361335  0.47468306  1
  Sn  Sn16  1  0.70129898  0.59956548  1.00729971  1
  Sn  Sn17  1  0.54967858  -0.02858026  0.49235767  1
"
305,"# generated using pymatgen
data_TiCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43806231
_cell_length_b   4.27814216
_cell_length_c   4.27814173
_cell_angle_alpha   62.92793780
_cell_angle_beta   59.87815384
_cell_angle_gamma   59.87814516
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiCu
_chemical_formula_sum   'Ti2 Cu2'
_cell_volume   58.48502022
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.13191975  0.08138379  0.57138376  1
  Ti  Ti1  1  0.63191974  0.58138377  0.07138377  1
  Cu  Cu2  1  0.35808026  0.34861621  0.83861623  1
  Cu  Cu3  1  0.85808025  0.84861622  0.33861623  1
"
306,"# generated using pymatgen
data_TiV
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.96662757
_cell_length_b   11.68037182
_cell_length_c   9.91706789
_cell_angle_alpha   86.79207231
_cell_angle_beta   97.88796657
_cell_angle_gamma   88.14763897
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiV
_chemical_formula_sum   'Ti10 V10'
_cell_volume   339.57649574
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.89608193  0.70678922  0.14511964  1
  Ti  Ti1  1  0.95984897  0.48360161  0.60506182  1
  Ti  Ti2  1  0.36434396  0.47116241  0.10836997  1
  Ti  Ti3  1  0.42264518  0.70990046  0.64781653  1
  Ti  Ti4  1  0.72651342  0.90271004  0.79243135  1
  Ti  Ti5  1  0.41238678  0.14452072  0.44698424  1
  Ti  Ti6  1  0.70987598  0.14170482  0.92455108  1
  Ti  Ti7  1  0.29603335  0.47761629  0.31780956  1
  Ti  Ti8  1  0.94934592  0.93559194  0.30554860  1
  Ti  Ti9  1  0.28977902  0.47839775  0.80383650  1
  V  V10  1  0.34580050  0.32316088  0.43364700  1
  V  V11  1  0.95002386  0.29472954  0.98096306  1
  V  V12  1  0.83684314  0.91651983  0.50583036  1
  V  V13  1  0.74199496  0.67691844  0.95408494  1
  V  V14  1  0.27795927  0.70089844  0.45126781  1
  V  V15  1  0.34557617  0.91999416  1.02630851  1
  V  V16  1  0.92584037  0.24822523  0.68049664  1
  V  V17  1  0.71294978  0.25855912  0.20434262  1
  V  V18  1  0.36497768  0.03978829  0.69225191  1
  V  V19  1  0.09117977  0.06921080  0.17327786  1
"
307,"# generated using pymatgen
data_Mn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.02817574
_cell_length_b   4.13209578
_cell_length_c   12.20185705
_cell_angle_alpha   123.37670671
_cell_angle_beta   137.07440782
_cell_angle_gamma   49.67407585
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn
_chemical_formula_sum   Mn14
_cell_volume   156.09544609
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.82712974  0.03104968  0.63497098  1
  Mn  Mn1  1  0.87748248  0.32970860  0.86588180  1
  Mn  Mn2  1  0.52407928  0.69531881  0.37914466  1
  Mn  Mn3  1  0.21909360  0.61760730  0.11493345  1
  Mn  Mn4  1  0.14714609  0.41815285  0.28205975  1
  Mn  Mn5  1  0.78561897  0.24215618  0.02008583  1
  Mn  Mn6  1  0.48909028  0.65183298  0.54800579  1
  Mn  Mn7  1  0.40776126  1.06305509  0.74426585  1
  Mn  Mn8  1  0.22520505  0.41977842  0.58078883  1
  Mn  Mn9  1  0.48698412  0.85133727  0.93156649  1
  Mn  Mn10  1  0.88315341  0.16128271  0.26333941  1
  Mn  Mn11  1  0.45936480  -0.05939568  0.14060234  1
  Mn  Mn12  1  0.08394912  0.61712158  0.84598905  1
  Mn  Mn13  1  0.82394179  0.94099421  0.40836576  1
"
308,"# generated using pymatgen
data_Bi15Ir4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   13.01634344
_cell_length_b   6.62349135
_cell_length_c   11.95601618
_cell_angle_alpha   83.78048729
_cell_angle_beta   45.64085596
_cell_angle_gamma   68.19375890
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Bi15Ir4
_chemical_formula_sum   'Bi15 Ir4'
_cell_volume   666.20992822
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.29036946  0.37666157  0.77198705  1
  Bi  Bi1  1  0.73009987  -0.02478761  0.89866611  1
  Bi  Bi2  1  0.33203393  0.91847667  0.18075659  1
  Bi  Bi3  1  0.61169794  0.07439408  0.24805010  1
  Bi  Bi4  1  0.90947364  0.57460209  0.56023434  1
  Bi  Bi5  1  0.95418727  0.95181686  0.06003654  1
  Bi  Bi6  1  0.01507989  0.06155960  0.55167427  1
  Bi  Bi7  1  0.37497236  0.40966095  0.18426433  1
  Bi  Bi8  1  0.66105523  0.75883316  0.44179573  1
  Bi  Bi9  1  0.70099825  0.44384197  -0.00141561  1
  Bi  Bi10  1  0.88593965  0.53221339  0.05980542  1
  Bi  Bi11  1  0.88773400  0.16057711  0.35800301  1
  Bi  Bi12  1  0.12945943  0.46132886  0.15623751  1
  Bi  Bi13  1  0.38878382  0.77172709  0.84721180  1
  Bi  Bi14  1  0.57348592  0.09268463  0.74508958  1
  Ir  Ir15  1  0.09778061  0.77349946  0.32553065  1
  Ir  Ir16  1  0.60895476  0.72876424  0.86700762  1
  Ir  Ir17  1  0.57019232  0.42238036  0.58572399  1
  Ir  Ir18  1  0.10770166  0.18176552  0.02934097  1
"
309,"# generated using pymatgen
data_MgAlHg4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.38871715
_cell_length_b   7.86988785
_cell_length_c   7.49669992
_cell_angle_alpha   128.43239318
_cell_angle_beta   76.64947476
_cell_angle_gamma   103.18518773
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgAlHg4
_chemical_formula_sum   'Mg2 Al2 Hg8'
_cell_volume   374.88464565
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.08461302  0.80132734  0.00506487  1
  Mg  Mg1  1  0.83526136  0.17788249  0.62508656  1
  Al  Al2  1  0.60974896  0.40858997  0.41987195  1
  Al  Al3  1  0.41796405  0.63305410  0.82089838  1
  Hg  Hg4  1  0.12956342  0.38742416  0.82251960  1
  Hg  Hg5  1  0.37271152  0.04814926  0.20541260  1
  Hg  Hg6  1  0.82270181  0.58900182  0.74017439  1
  Hg  Hg7  1  0.08251492  0.89969762  0.42590560  1
  Hg  Hg8  1  0.74959591  0.15326342  0.98214187  1
  Hg  Hg9  1  0.73711915  0.72224458  0.34871522  1
  Hg  Hg10  1  0.53289498  0.34653182  0.83503445  1
  Hg  Hg11  1  0.37531089  0.62283342  0.46917452  1
"
310,"# generated using pymatgen
data_Ca2Sb5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.76129153
_cell_length_b   5.90748247
_cell_length_c   11.24429256
_cell_angle_alpha   86.57639150
_cell_angle_beta   52.38183016
_cell_angle_gamma   77.73850682
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2Sb5
_chemical_formula_sum   'Ca4 Sb10'
_cell_volume   448.62145837
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.56227179  0.36491568  0.05903688  1
  Ca  Ca1  1  0.33852692  0.17818267  0.85073348  1
  Ca  Ca2  1  0.06076264  0.85057456  0.56914933  1
  Ca  Ca3  1  0.83935560  0.69534881  0.37078401  1
  Sb  Sb4  1  0.47045802  0.87944045  0.21675669  1
  Sb  Sb5  1  0.75180757  0.20398530  0.50575123  1
  Sb  Sb6  1  0.98006916  0.38750338  0.73964151  1
  Sb  Sb7  1  0.24745206  0.73421455  0.04528070  1
  Sb  Sb8  1  0.14170617  0.31401443  0.39364832  1
  Sb  Sb9  1  0.64381889  0.65413254  0.74446619  1
  Sb  Sb10  1  0.86486623  1.00257642  0.10215538  1
  Sb  Sb11  1  0.39349367  0.08061014  0.55363851  1
  Sb  Sb12  1  0.56469116  0.46078621  0.34312833  1
  Sb  Sb13  1  0.18072013  0.73371487  0.80582944  1
"
311,"# generated using pymatgen
data_Si
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.84491466
_cell_length_b   3.83537609
_cell_length_c   13.22865170
_cell_angle_alpha   98.38544832
_cell_angle_beta   107.02496715
_cell_angle_gamma   59.55070935
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Si
_chemical_formula_sum   Si8
_cell_volume   160.80263244
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.36615958  0.68417307  0.30788430  1
  Si  Si1  1  0.41889618  0.87298370  0.87278927  1
  Si  Si2  1  0.86621566  0.48406857  0.62205904  1
  Si  Si3  1  0.50392702  -0.01543441  0.05748578  1
  Si  Si4  1  1.10621928  0.34737682  0.37348589  1
  Si  Si5  1  0.23273527  0.65702186  0.12199880  1
  Si  Si6  1  1.02434743  0.53875566  0.80814120  1
  Si  Si7  1  0.46149958  1.16105472  0.55615571  1
"
