,cif
248,"# generated using pymatgen
data_Tb2AlGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14452083
_cell_length_b   5.14452081
_cell_length_c   5.14452085
_cell_angle_alpha   59.93128214
_cell_angle_beta   59.93128209
_cell_angle_gamma   59.93128229
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb2AlGa
_chemical_formula_sum   'Tb2 Al1 Ga1'
_cell_volume   96.12632483
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.10005811  0.88005811  0.84005811  1
  Tb  Tb1  1  0.59994189  0.37994189  0.33994190  1
  Al  Al2  1  0.35000000  0.13000000  0.09000000  1
  Ga  Ga3  1  0.85000000  0.63000000  0.59000000  1
"
249,"# generated using pymatgen
data_LiMgPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.37522071
_cell_length_b   4.37522076
_cell_length_c   4.37522089
_cell_angle_alpha   59.90957484
_cell_angle_beta   59.90957459
_cell_angle_gamma   59.90957479
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMgPt2
_chemical_formula_sum   'Li1 Mg1 Pt2'
_cell_volume   59.10076833
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.27000000  0.81000000  0.11000000  1
  Mg  Mg1  1  0.77000000  0.31000000  0.61000000  1
  Pt  Pt2  1  0.52011647  0.06011648  0.36011647  1
  Pt  Pt3  1  0.01988353  0.55988353  0.85988352  1
"
250,"# generated using pymatgen
data_Y3GaPd4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.94022359
_cell_length_b   5.94022365
_cell_length_c   5.94022377
_cell_angle_alpha   109.44968558
_cell_angle_beta   109.44968538
_cell_angle_gamma   109.44968437
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y3GaPd4
_chemical_formula_sum   'Y3 Ga1 Pd4'
_cell_volume   161.48504074
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.34000000  0.78000000  0.34000000  1
  Y  Y1  1  0.84000000  0.78000000  0.84000000  1
  Y  Y2  1  0.34000000  0.28000000  0.84000000  1
  Ga  Ga3  1  0.84000000  0.28000000  0.34000000  1
  Pd  Pd4  1  0.34000000  0.78000000  0.84000000  1
  Pd  Pd5  1  0.84000000  0.78000000  0.34000000  1
  Pd  Pd6  1  0.34000000  0.28000000  0.34000000  1
  Pd  Pd7  1  0.84000000  0.28000000  0.84000000  1
"
251,"# generated using pymatgen
data_Ta2GaRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.53107735
_cell_length_b   4.53107734
_cell_length_c   4.53107754
_cell_angle_alpha   59.92131889
_cell_angle_beta   59.92131869
_cell_angle_gamma   59.92132239
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta2GaRu
_chemical_formula_sum   'Ta2 Ga1 Ru1'
_cell_volume   65.66193035
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.87007702  0.91007703  0.17007703  1
  Ta  Ta1  1  0.36992297  0.40992297  0.66992297  1
  Ga  Ga2  1  0.12000000  0.16000000  0.42000000  1
  Ru  Ru3  1  0.62000000  0.66000000  0.92000000  1
"
252,"# generated using pymatgen
data_Ho3Ga
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.84288658
_cell_length_b   5.84288656
_cell_length_c   5.84230845
_cell_angle_alpha   133.05576056
_cell_angle_beta   133.05576353
_cell_angle_gamma   68.60421693
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho3Ga
_chemical_formula_sum   'Ho3 Ga1'
_cell_volume   104.55542144
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.71005065  0.28994934  0.73000000  1
  Ho  Ho1  1  0.20994935  0.79005065  0.73000000  1
  Ho  Ho2  1  0.46000000  0.54000000  0.23000000  1
  Ga  Ga3  1  0.96000000  0.04000000  0.23000000  1
"
253,"# generated using pymatgen
data_Ta2TiRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.56573656
_cell_length_b   4.56573655
_cell_length_c   4.56573648
_cell_angle_alpha   59.92621312
_cell_angle_beta   59.92621271
_cell_angle_gamma   59.92621121
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta2TiRu
_chemical_formula_sum   'Ta2 Ti1 Ru1'
_cell_volume   67.18774145
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.84990486  0.42990486  0.11990486  1
  Ta  Ta1  1  0.35009514  0.93009514  0.62009514  1
  Ti  Ti2  1  0.60000000  0.18000000  0.87000000  1
  Ru  Ru3  1  0.10000000  0.68000000  0.37000000  1
"
254,"# generated using pymatgen
data_GdInAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97835579
_cell_length_b   4.97835573
_cell_length_c   4.97835591
_cell_angle_alpha   59.87013490
_cell_angle_beta   59.87013531
_cell_angle_gamma   59.87013483
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdInAg2
_chemical_formula_sum   'Gd1 In1 Ag2'
_cell_volume   86.98836138
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.42000000  0.19000000  0.24000000  1
  In  In1  1  0.92000000  0.69000000  0.74000000  1
  Ag  Ag2  1  0.17005076  0.94005076  0.99005076  1
  Ag  Ag3  1  0.66994924  0.43994924  0.48994924  1
"
255,"# generated using pymatgen
data_TbGaAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.87593268
_cell_length_b   4.87593227
_cell_length_c   4.87593271
_cell_angle_alpha   60.02091249
_cell_angle_beta   60.02091269
_cell_angle_gamma   60.02091016
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbGaAg2
_chemical_formula_sum   'Tb1 Ga1 Ag2'
_cell_volume   82.00945076
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.12999998  0.88000001  0.24000001  1
  Ga  Ga1  1  0.63000000  0.38000000  0.74000000  1
  Ag  Ag2  1  0.88023452  0.63023449  0.99023450  1
  Ag  Ag3  1  0.37976550  0.12976549  0.48976549  1
"
256,"# generated using pymatgen
data_Y2TlGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.28227245
_cell_length_b   5.28227250
_cell_length_c   5.28227258
_cell_angle_alpha   59.61074228
_cell_angle_beta   59.61074245
_cell_angle_gamma   59.61074220
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2TlGa
_chemical_formula_sum   'Y2 Tl1 Ga1'
_cell_volume   103.29711685
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.94006635  0.41006635  0.32006635  1
  Y  Y1  1  0.43993365  0.90993365  0.81993365  1
  Tl  Tl2  1  0.19000000  0.66000000  0.57000000  1
  Ga  Ga3  1  0.69000000  0.16000000  0.07000000  1
"
257,"# generated using pymatgen
data_LiAlPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27156045
_cell_length_b   4.27156051
_cell_length_c   4.27156057
_cell_angle_alpha   59.81781434
_cell_angle_beta   59.81781280
_cell_angle_gamma   59.81781635
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiAlPt2
_chemical_formula_sum   'Li1 Al1 Pt2'
_cell_volume   54.88390767
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.84000000  0.21000000  0.81000000  1
  Al  Al1  1  0.34000000  0.71000000  0.31000000  1
  Pt  Pt2  1  0.09009746  0.46009746  0.06009746  1
  Pt  Pt3  1  0.58990254  0.95990253  0.55990254  1
"
258,"# generated using pymatgen
data_LiVO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.82837558
_cell_length_b   5.82955016
_cell_length_c   5.81848770
_cell_angle_alpha   117.46843893
_cell_angle_beta   117.46148368
_cell_angle_gamma   94.54762507
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiVO2
_chemical_formula_sum   'Li4 V4 O8'
_cell_volume   144.54103753
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.93112309  0.49056970  0.86997034  1
  Li  Li1  1  0.43112309  0.99056970  0.86997034  1
  Li  Li2  1  0.93112309  0.99056970  0.36997034  1
  Li  Li3  1  0.43112309  0.49056970  0.36997034  1
  V  V4  1  0.93250400  0.99026548  0.86995709  1
  V  V5  1  0.43250400  0.49026547  0.86995709  1
  V  V6  1  0.93250400  0.49026547  0.36995709  1
  V  V7  1  0.43250400  0.99026548  0.36995709  1
  O  O8  1  0.68809878  0.23990204  0.87003052  1
  O  O9  1  0.18827412  0.23926278  0.87004205  1
  O  O10  1  0.68809879  0.73990204  0.37003052  1
  O  O11  1  0.18827412  0.73926278  0.37004205  1
  O  O12  1  0.68827412  0.73926278  0.87004205  1
  O  O13  1  0.18809879  0.23990204  0.37003052  1
  O  O14  1  0.68827412  0.23926278  0.37004205  1
  O  O15  1  0.18809879  0.73990204  0.87003052  1
"
259,"# generated using pymatgen
data_Ca2TbVO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.74772258
_cell_length_b   5.74772241
_cell_length_c   5.65559909
_cell_angle_alpha   58.52990242
_cell_angle_beta   58.52990959
_cell_angle_gamma   59.25190132
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2TbVO6
_chemical_formula_sum   'Ca2 Tb1 V1 O6'
_cell_volume   128.39178809
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.21700212  0.29700217  0.90835760  1
  Ca  Ca1  1  0.70466655  0.78466653  0.36593612  1
  Tb  Tb2  1  0.46206082  0.54206086  0.13595670  1
  V  V3  1  0.96262815  0.04262812  0.63453221  1
  O  O4  1  0.13492934  0.74158739  0.92492839  1
  O  O5  1  0.79438224  0.34591891  0.33871689  1
  O  O6  1  0.66158738  0.21492934  0.92492837  1
  O  O7  1  0.26591892  0.87438223  0.33871690  1
  O  O8  1  0.73870968  0.81870967  0.74216912  1
  O  O9  1  0.18811478  0.26811479  0.52575771  1
"
260,"# generated using pymatgen
data_Y3In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.47307534
_cell_length_b   5.47307510
_cell_length_c   5.47307499
_cell_angle_alpha   60.13371805
_cell_angle_beta   60.13371794
_cell_angle_gamma   60.13371622
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y3In
_chemical_formula_sum   'Y3 In1'
_cell_volume   116.27672356
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.12014809  0.28014809  0.29014809  1
  Y  Y1  1  0.61985191  0.77985190  0.78985191  1
  Y  Y2  1  0.37000000  0.53000000  0.54000000  1
  In  In3  1  0.87000000  0.03000000  0.04000000  1
"
261,"# generated using pymatgen
data_YTmPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.95997638
_cell_length_b   4.95997646
_cell_length_c   4.95997652
_cell_angle_alpha   59.63803272
_cell_angle_beta   59.63803232
_cell_angle_gamma   59.63803140
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YTmPd2
_chemical_formula_sum   'Y1 Tm1 Pd2'
_cell_volume   85.57303179
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.89000000  0.19000000  0.45000000  1
  Tm  Tm1  1  0.39000000  0.69000000  0.95000000  1
  Pd  Pd2  1  0.13998789  0.43998789  0.69998789  1
  Pd  Pd3  1  0.64001211  0.94001211  0.20001211  1
"
262,"# generated using pymatgen
data_Ca3BiP4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.21759761
_cell_length_b   8.10278475
_cell_length_c   8.72604303
_cell_angle_alpha   37.13990317
_cell_angle_beta   37.53469649
_cell_angle_gamma   48.07675453
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3BiP4
_chemical_formula_sum   'Ca3 Bi1 P4'
_cell_volume   212.69800476
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.03060437  0.04349940  0.17952670  1
  Ca  Ca1  1  0.56436925  0.56924850  0.59442877  1
  Ca  Ca2  1  0.29941194  0.30232656  0.41412412  1
  Bi  Bi3  1  0.86717004  0.87192809  0.83064447  1
  P  P4  1  0.77005715  0.12568485  0.01168699  1
  P  P5  1  0.22788614  0.56234946  0.57549427  1
  P  P6  1  0.11086987  0.76838482  0.02193711  1
  P  P7  1  0.54963125  0.21657831  0.59215757  1
"
263,"# generated using pymatgen
data_Sc2AgRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.69152464
_cell_length_b   4.69152456
_cell_length_c   4.69152452
_cell_angle_alpha   59.90014527
_cell_angle_beta   59.90014538
_cell_angle_gamma   59.90014575
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2AgRu
_chemical_formula_sum   'Sc2 Ag1 Ru1'
_cell_volume   72.85209320
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.37013320  0.46013320  0.59013320  1
  Sc  Sc1  1  0.86986680  0.95986680  0.08986680  1
  Ag  Ag2  1  0.62000000  0.71000000  0.84000000  1
  Ru  Ru3  1  0.12000000  0.21000000  0.34000000  1
"
264,"# generated using pymatgen
data_Tm2PdRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.81847090
_cell_length_b   4.81847099
_cell_length_c   4.81847105
_cell_angle_alpha   59.81696130
_cell_angle_beta   59.81696023
_cell_angle_gamma   59.81696205
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm2PdRu
_chemical_formula_sum   'Tm2 Pd1 Ru1'
_cell_volume   78.77794052
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.54005821  0.86005821  0.21005821  1
  Tm  Tm1  1  0.03994179  0.35994179  0.70994179  1
  Pd  Pd2  1  0.79000000  0.11000000  0.46000000  1
  Ru  Ru3  1  0.29000000  0.61000000  0.96000000  1
"
265,"# generated using pymatgen
data_SmGdCd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.35926902
_cell_length_b   5.35926907
_cell_length_c   5.35853934
_cell_angle_alpha   60.02265028
_cell_angle_beta   60.02264935
_cell_angle_gamma   59.97697798
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmGdCd2
_chemical_formula_sum   'Sm1 Gd1 Cd2'
_cell_volume   108.84675117
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.39001696  0.17001696  0.24907466  1
  Gd  Gd1  1  0.89003017  0.67003017  0.74866172  1
  Cd  Cd2  1  0.63998893  0.41998893  0.49116592  1
  Cd  Cd3  1  0.13996394  0.91996394  0.99109769  1
"
266,"# generated using pymatgen
data_LiVO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.83171300
_cell_length_b   5.83178349
_cell_length_c   5.81213870
_cell_angle_alpha   117.47017357
_cell_angle_beta   117.46748584
_cell_angle_gamma   94.62050495
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiVO2
_chemical_formula_sum   'Li4 V4 O8'
_cell_volume   144.40483729
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.23170302  0.11071394  0.53994705  1
  Li  Li1  1  0.73164405  0.61083490  0.53997240  1
  Li  Li2  1  0.23170301  0.61071393  0.03994705  1
  Li  Li3  1  0.73164405  0.11083490  0.03997240  1
  V  V4  1  0.73330553  0.61004244  0.03999448  1
  V  V5  1  0.23339082  0.11007336  0.03992361  1
  V  V6  1  0.73330554  0.11004246  0.53999449  1
  V  V7  1  0.23339082  0.61007336  0.53992361  1
  O  O8  1  0.98503682  0.35793754  0.53912852  1
  O  O9  1  0.98503682  0.85793753  0.03912851  1
  O  O10  1  0.48406070  0.36126495  0.04090474  1
  O  O11  1  0.48406071  0.86126495  0.54090474  1
  O  O12  1  0.98411704  0.85918447  0.53920951  1
  O  O13  1  0.98411705  0.35918448  0.03920950  1
  O  O14  1  0.48674201  0.85994840  0.04091969  1
  O  O15  1  0.48674201  0.35994840  0.54091969  1
"
267,"# generated using pymatgen
data_TmMn3O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.66585398
_cell_length_b   5.66337118
_cell_length_c   5.66457359
_cell_angle_alpha   132.21072437
_cell_angle_beta   132.22169002
_cell_angle_gamma   69.86625642
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmMn3O4
_chemical_formula_sum   'Tm1 Mn3 O4'
_cell_volume   97.77388955
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.48797466  0.44844723  0.25641915  1
  Mn  Mn1  1  0.24351567  0.70360547  0.76700833  1
  Mn  Mn2  1  0.74057930  0.20062802  0.76125187  1
  Mn  Mn3  1  0.98819785  0.94754362  0.25564401  1
  O  O4  1  0.24716682  0.20855197  0.26382234  1
  O  O5  1  0.73647122  0.69525420  0.26366170  1
  O  O6  1  0.48872230  -0.05100079  0.75678975  1
  O  O7  1  0.98737219  0.44697028  0.75540284  1
"
268,"# generated using pymatgen
data_La2TlGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.52927296
_cell_length_b   5.52927296
_cell_length_c   5.52927298
_cell_angle_alpha   59.81320430
_cell_angle_beta   59.81320435
_cell_angle_gamma   59.81320409
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La2TlGa
_chemical_formula_sum   'La2 Tl1 Ga1'
_cell_volume   119.02652013
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.81010579  0.98010579  0.92010579  1
  La  La1  1  0.30989421  0.47989421  0.41989421  1
  Tl  Tl2  1  0.06000000  0.23000000  0.17000000  1
  Ga  Ga3  1  0.56000000  0.73000000  0.67000000  1
"
269,"# generated using pymatgen
data_Sc2RuPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59517531
_cell_length_b   4.59517541
_cell_length_c   4.59517543
_cell_angle_alpha   59.81948212
_cell_angle_beta   59.81948200
_cell_angle_gamma   59.81948270
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2RuPt
_chemical_formula_sum   'Sc2 Ru1 Pt1'
_cell_volume   68.32948367
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.79999156  0.18999156  0.91999156  1
  Sc  Sc1  1  0.30000844  0.69000844  0.42000844  1
  Ru  Ru2  1  0.55000000  0.94000000  0.67000000  1
  Pt  Pt3  1  0.05000000  0.44000000  0.17000000  1
"
270,"# generated using pymatgen
data_LiMnF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.75637577
_cell_length_b   5.29634413
_cell_length_c   5.32757075
_cell_angle_alpha   119.97965066
_cell_angle_beta   118.32692527
_cell_angle_gamma   89.25257549
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnF3
_chemical_formula_sum   'Li2 Mn2 F6'
_cell_volume   118.37822127
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.89509600  0.14701318  0.25313290  1
  Li  Li1  1  0.43717201  0.67447488  0.27344811  1
  Mn  Mn2  1  0.53804631  0.37938861  0.68210564  1
  Mn  Mn3  1  0.04894851  0.88467530  0.69136514  1
  F  F4  1  0.25709411  0.30274572  0.18183064  1
  F  F5  1  0.75124092  0.46379471  0.18647709  1
  F  F6  1  0.22696570  -0.01965208  0.46546182  1
  F  F7  1  0.26459270  0.60485249  0.82070519  1
  F  F8  1  0.73707403  0.07525190  0.47392004  1
  F  F9  1  0.74376969  0.78745531  0.79155343  1
"
271,"# generated using pymatgen
data_TbSi2Ir5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.71969451
_cell_length_b   7.72397287
_cell_length_c   7.97547821
_cell_angle_alpha   145.71856042
_cell_angle_beta   145.71471179
_cell_angle_gamma   56.64639589
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbSi2Ir5
_chemical_formula_sum   'Tb1 Si2 Ir5'
_cell_volume   137.01352972
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.41251741  0.18523531  0.24781942  1
  Si  Si1  1  0.04046546  0.81375192  0.25021553  1
  Si  Si2  1  0.78267671  0.55426173  0.23397429  1
  Ir  Ir3  1  0.20220584  0.36646639  0.54603203  1
  Ir  Ir4  1  0.59444478  0.97416357  0.54568241  1
  Ir  Ir5  1  0.90587159  0.67837050  0.73401039  1
  Ir  Ir6  1  0.61338417  0.99134061  0.93097382  1
  Ir  Ir7  1  0.21843404  0.38640998  0.93129212  1
"
272,"# generated using pymatgen
data_AlPd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.78046068
_cell_length_b   4.78046065
_cell_length_c   4.78982929
_cell_angle_alpha   131.65413066
_cell_angle_beta   131.65413166
_cell_angle_gamma   70.72963883
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlPd3
_chemical_formula_sum   'Al1 Pd3'
_cell_volume   59.87220944
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.19000000  0.22000000  0.95000000  1
  Pd  Pd1  1  0.93980129  0.47019871  0.45000000  1
  Pd  Pd2  1  0.44019871  0.96980129  0.45000000  1
  Pd  Pd3  1  0.69000000  0.72000000  0.95000000  1
"
