,cif
94,"# generated using pymatgen
data_HoCd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73990122
_cell_length_b   3.73990119
_cell_length_c   3.73990120
_cell_angle_alpha   90.00000082
_cell_angle_beta   90.00000099
_cell_angle_gamma   90.00000150
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoCd
_chemical_formula_sum   'Ho1 Cd1'
_cell_volume   52.30947830
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.31000000  0.05000000  0.09000000  1
  Cd  Cd1  1  0.81000000  0.55000000  0.59000000  1
"
95,"# generated using pymatgen
data_YSnRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06943937
_cell_length_b   4.06943946
_cell_length_c   5.83748661
_cell_angle_alpha   89.99999876
_cell_angle_beta   89.99999971
_cell_angle_gamma   119.54512293
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YSnRh2
_chemical_formula_sum   'Y1 Sn1 Rh2'
_cell_volume   84.10041946
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.80849330  0.26150670  0.82000000  1
  Sn  Sn1  1  0.13852276  0.93147724  0.32000000  1
  Rh  Rh2  1  0.47149197  0.59850804  0.08450477  1
  Rh  Rh3  1  0.47149197  0.59850803  0.55549523  1
"
96,"# generated using pymatgen
data_CdSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.82248182
_cell_length_b   9.44720082
_cell_length_c   5.72702867
_cell_angle_alpha   127.41666881
_cell_angle_beta   123.96002640
_cell_angle_gamma   70.51597737
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdSn
_chemical_formula_sum   'Cd6 Sn6'
_cell_volume   350.07855235
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.01212138  0.73055889  0.67967333  1
  Cd  Cd1  1  0.50820208  0.20793391  0.66026852  1
  Cd  Cd2  1  0.51129202  0.22816837  0.17704592  1
  Cd  Cd3  1  0.00763636  0.70570606  0.15760137  1
  Cd  Cd4  1  0.00881605  0.21891833  0.41782616  1
  Cd  Cd5  1  0.50889276  0.71883913  0.91774974  1
  Sn  Sn6  1  0.51062781  0.71946785  0.42065987  1
  Sn  Sn7  1  0.01061614  0.21935308  0.92051859  1
  Sn  Sn8  1  0.76068490  0.96832854  0.17455538  1
  Sn  Sn9  1  0.25894418  0.46805982  0.66911201  1
  Sn  Sn10  1  0.26072188  0.96617350  0.67473873  1
  Sn  Sn11  1  0.76144443  0.46849253  0.17025039  1
"
97,"# generated using pymatgen
data_MgIn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.66753013
_cell_length_b   4.66753003
_cell_length_c   4.66753020
_cell_angle_alpha   89.99999903
_cell_angle_beta   90.00000005
_cell_angle_gamma   89.99999967
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgIn3
_chemical_formula_sum   'Mg1 In3'
_cell_volume   101.68605233
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.26000000  0.85000000  0.11000000  1
  In  In1  1  0.26000000  0.35000000  0.61000000  1
  In  In2  1  0.76000000  0.35000000  0.11000000  1
  In  In3  1  0.76000000  0.85000000  0.61000000  1
"
98,"# generated using pymatgen
data_Al3Pd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.91804001
_cell_length_b   3.91803999
_cell_length_c   3.91804001
_cell_angle_alpha   90.00000002
_cell_angle_beta   90.00000030
_cell_angle_gamma   89.99999983
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al3Pd
_chemical_formula_sum   'Al3 Pd1'
_cell_volume   60.14597900
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.73000000  0.95000000  0.45000000  1
  Al  Al1  1  0.23000000  0.95000000  0.95000000  1
  Al  Al2  1  0.23000000  0.45000000  0.45000000  1
  Pd  Pd3  1  0.73000000  0.45000000  0.95000000  1
"
99,"# generated using pymatgen
data_TbHg3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14247086
_cell_length_b   5.14247086
_cell_length_c   5.14247078
_cell_angle_alpha   59.99350748
_cell_angle_beta   59.99350711
_cell_angle_gamma   59.99350739
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbHg3
_chemical_formula_sum   'Tb1 Hg3'
_cell_volume   96.14718565
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.80000000  0.93000000  0.36000000  1
  Hg  Hg1  1  0.04978790  0.17978790  0.60978790  1
  Hg  Hg2  1  0.55021210  0.68021210  0.11021210  1
  Hg  Hg3  1  0.30000000  0.43000000  0.86000000  1
"
100,"# generated using pymatgen
data_Ce4HgBi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.55743298
_cell_length_b   5.55743314
_cell_length_c   14.86851780
_cell_angle_alpha   90.00043765
_cell_angle_beta   90.00097716
_cell_angle_gamma   89.99101315
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce4HgBi2
_chemical_formula_sum   'Ce8 Hg2 Bi4'
_cell_volume   459.21509168
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.20998536  0.78999373  0.09847480  1
  Ce  Ce1  1  0.71001420  0.29000603  0.84586718  1
  Ce  Ce2  1  0.20999903  0.79000045  0.34558820  1
  Ce  Ce3  1  0.71000152  0.28999991  0.59857095  1
  Ce  Ce4  1  0.21000303  0.79000096  0.60581009  1
  Ce  Ce5  1  0.70999713  0.28999910  0.33862187  1
  Ce  Ce6  1  0.21001483  0.79000643  0.85104845  1
  Ce  Ce7  1  0.70998458  0.28999316  0.09341481  1
  Hg  Hg8  1  0.20999883  0.29000150  0.47194677  1
  Hg  Hg9  1  0.71000222  0.78999915  0.47194677  1
  Bi  Bi10  1  0.20999092  0.28999664  0.21321367  1
  Bi  Bi11  1  0.71000863  0.79000325  0.73114138  1
  Bi  Bi12  1  0.21000828  0.29000354  0.73114138  1
  Bi  Bi13  1  0.70999144  0.78999614  0.21321368  1
"
101,"# generated using pymatgen
data_F2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   17.18650142
_cell_length_b   17.05678340
_cell_length_c   17.66122177
_cell_angle_alpha   157.50836584
_cell_angle_beta   156.75855189
_cell_angle_gamma   38.12663760
_symmetry_Int_Tables_number   1
_chemical_formula_structural   F2
_chemical_formula_sum   F6
_cell_volume   711.86293619
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  F  F0  1  0.66676543  0.46659473  0.82248875  1
  F  F1  1  1.01001366  0.81139347  0.86033684  1
  F  F2  1  0.33724891  0.15905090  0.83153632  1
  F  F3  1  0.10987718  0.92028781  0.39812965  1
  F  F4  1  0.54997562  0.35701350  0.24591799  1
  F  F5  1  0.20611920  0.01565958  0.26159045  1
"
102,"# generated using pymatgen
data_La(FeSi)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.88539529
_cell_length_b   5.88281926
_cell_length_c   5.88714797
_cell_angle_alpha   140.18163224
_cell_angle_beta   140.18797128
_cell_angle_gamma   57.52786669
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La(FeSi)2
_chemical_formula_sum   'La1 Fe2 Si2'
_cell_volume   82.86610066
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.80972446  0.37518033  0.60008923  1
  Fe  Fe1  1  0.55801942  0.62171516  0.09588102  1
  Fe  Fe2  1  0.06197555  0.12597898  0.10418650  1
  Si  Si3  1  0.15983656  0.72909104  0.60008362  1
  Si  Si4  1  0.46044401  0.01803449  0.59975964  1
"
103,"# generated using pymatgen
data_LaPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.27531745
_cell_length_b   5.27531752
_cell_length_c   5.27531749
_cell_angle_alpha   58.95453635
_cell_angle_beta   58.95453636
_cell_angle_gamma   58.95453658
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaPd
_chemical_formula_sum   'La2 Pd2'
_cell_volume   101.33177751
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.90000000  0.95000000  0.86000000  1
  La  La1  1  0.40000000  0.45000000  0.36000000  1
  Pd  Pd2  1  0.65000000  0.70000000  0.61000000  1
  Pd  Pd3  1  0.15000000  0.20000000  0.11000000  1
"
104,"# generated using pymatgen
data_Ti2FeCo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19124363
_cell_length_b   4.19124358
_cell_length_c   4.19124336
_cell_angle_alpha   59.90010696
_cell_angle_beta   59.90010703
_cell_angle_gamma   59.90010689
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti2FeCo
_chemical_formula_sum   'Ti2 Fe1 Co1'
_cell_volume   51.94315842
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.05004817  0.26004817  0.35004817  1
  Ti  Ti1  1  0.54995183  0.75995183  0.84995182  1
  Fe  Fe2  1  0.30000000  0.51000000  0.60000000  1
  Co  Co3  1  0.80000000  0.01000000  0.10000001  1
"
105,"# generated using pymatgen
data_Gd3Er11
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.77703269
_cell_length_b   7.77703354
_cell_length_c   7.60316679
_cell_angle_alpha   89.99999692
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.59651416
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd3Er11
_chemical_formula_sum   'Gd3 Er11'
_cell_volume   459.83166750
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.15938517  0.39061483  0.43000000  1
  Gd  Gd1  1  0.15808660  0.86784681  0.92999999  1
  Gd  Gd2  1  0.68215320  0.39191339  0.92999999  1
  Er  Er3  1  0.67509887  0.87490110  0.43000000  1
  Er  Er4  1  0.16230725  0.87410771  0.43000000  1
  Er  Er5  1  0.67589229  0.38769275  0.43000001  1
  Er  Er6  1  0.67526926  0.87473074  0.93000000  1
  Er  Er7  1  0.16446749  0.38553251  0.92999999  1
  Er  Er8  1  0.42361816  0.12638184  0.67523740  1
  Er  Er9  1  0.91382056  0.12376879  0.67552532  1
  Er  Er10  1  0.42623122  0.63617945  0.67552531  1
  Er  Er11  1  0.42361816  0.12638184  0.18476260  1
  Er  Er12  1  0.91382056  0.12376879  0.18447470  1
  Er  Er13  1  0.42623122  0.63617945  0.18447470  1
"
106,"# generated using pymatgen
data_RbAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13762801
_cell_length_b   4.13762805
_cell_length_c   4.13762806
_cell_angle_alpha   90.00000056
_cell_angle_beta   89.99999994
_cell_angle_gamma   90.00000051
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbAu
_chemical_formula_sum   'Rb1 Au1'
_cell_volume   70.83605048
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.21000000  0.79000000  0.16000000  1
  Au  Au1  1  0.71000000  0.29000000  0.66000000  1
"
107,"# generated using pymatgen
data_Ho2IrRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.83568845
_cell_length_b   4.83568844
_cell_length_c   4.83568855
_cell_angle_alpha   59.79998357
_cell_angle_beta   59.79998373
_cell_angle_gamma   59.79998432
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho2IrRh
_chemical_formula_sum   'Ho2 Ir1 Rh1'
_cell_volume   79.59458584
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.52999074  0.33999074  0.54999074  1
  Ho  Ho1  1  0.03000926  0.84000927  0.05000926  1
  Ir  Ir2  1  0.28000000  0.09000000  0.30000000  1
  Rh  Rh3  1  0.78000000  0.59000000  0.80000000  1
"
108,"# generated using pymatgen
data_Ga3Ir
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.88122602
_cell_length_b   3.88122603
_cell_length_c   3.88122618
_cell_angle_alpha   89.99999953
_cell_angle_beta   90.00000009
_cell_angle_gamma   89.99999920
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ga3Ir
_chemical_formula_sum   'Ga3 Ir1'
_cell_volume   58.46646302
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.42000000  0.17000000  0.44000000  1
  Ga  Ga1  1  0.92000000  0.67000000  0.44000000  1
  Ga  Ga2  1  0.92000000  0.17000000  0.94000000  1
  Ir  Ir3  1  0.42000000  0.67000000  0.94000000  1
"
109,"# generated using pymatgen
data_Ti2IrOs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.37779801
_cell_length_b   4.37779795
_cell_length_c   4.37779801
_cell_angle_alpha   60.04129508
_cell_angle_beta   60.04129543
_cell_angle_gamma   60.04129416
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti2IrOs
_chemical_formula_sum   'Ti2 Ir1 Os1'
_cell_volume   59.38249890
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.65999180  0.12999180  0.96999180  1
  Ti  Ti1  1  0.16000820  0.63000820  0.47000820  1
  Ir  Ir2  1  0.91000000  0.38000000  0.22000000  1
  Os  Os3  1  0.41000000  0.88000000  0.72000000  1
"
110,"# generated using pymatgen
data_Li4Mn3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.77956789
_cell_length_b   5.76986919
_cell_length_c   5.90156643
_cell_angle_alpha   60.62966189
_cell_angle_beta   60.32918806
_cell_angle_gamma   60.05823481
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4Mn3O8
_chemical_formula_sum   'Li4 Mn3 O8'
_cell_volume   140.22019570
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.07072064  0.56087465  0.89951189  1
  Li  Li1  1  0.57059540  0.56038138  0.89989157  1
  Li  Li2  1  0.07041616  0.56159590  0.40063372  1
  Li  Li3  1  0.07008732  0.06016003  0.90015258  1
  Mn  Mn4  1  0.57157237  0.06113543  0.40105675  1
  Mn  Mn5  1  0.57124976  0.56179659  0.39902332  1
  Mn  Mn6  1  0.07182994  0.06162652  0.39976821  1
  O  O7  1  0.81445806  0.30132450  0.17668837  1
  O  O8  1  0.82712778  0.83803783  0.61064901  1
  O  O9  1  0.32932387  0.82045485  0.62261707  1
  O  O10  1  0.79578829  0.80588208  0.18789501  1
  O  O11  1  0.31718096  0.28478648  0.19144642  1
  O  O12  1  0.34787070  0.31780370  0.61174703  1
  O  O13  1  0.31672047  0.80530544  0.18959551  1
  O  O14  1  0.82505828  0.31883460  0.60932354  1
"
111,"# generated using pymatgen
data_Cu2NiPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16210715
_cell_length_b   4.16210711
_cell_length_c   4.16210710
_cell_angle_alpha   60.00974735
_cell_angle_beta   60.00974692
_cell_angle_gamma   60.00974739
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cu2NiPt
_chemical_formula_sum   'Cu2 Ni1 Pt1'
_cell_volume   50.99419300
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.81007726  0.67007726  0.27007726  1
  Cu  Cu1  1  0.30992274  0.16992274  0.76992274  1
  Ni  Ni2  1  0.56000000  0.42000000  0.02000000  1
  Pt  Pt3  1  0.06000000  0.92000000  0.52000000  1
"
112,"# generated using pymatgen
data_DyGa2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.92376051
_cell_length_b   6.02052480
_cell_length_c   6.82660106
_cell_angle_alpha   138.42170733
_cell_angle_beta   127.37777632
_cell_angle_gamma   57.70742491
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyGa2
_chemical_formula_sum   'Dy2 Ga4'
_cell_volume   126.90395987
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  -0.02938462  0.69676577  0.27902660  1
  Dy  Dy1  1  0.24132332  0.39097323  -0.26985809  1
  Ga  Ga2  1  0.61350906  0.42835558  0.61500597  1
  Ga  Ga3  1  0.84445193  0.03376189  -0.00702896  1
  Ga  Ga4  1  0.60360158  0.60649384  0.38173417  1
  Ga  Ga5  1  0.36649875  1.04364970  1.00112034  1
"
113,"# generated using pymatgen
data_Na3Sn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.83947216
_cell_length_b   4.83947203
_cell_length_c   4.83947205
_cell_angle_alpha   89.99999929
_cell_angle_beta   90.00000003
_cell_angle_gamma   89.99999981
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3Sn
_chemical_formula_sum   'Na3 Sn1'
_cell_volume   113.34280762
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.09000000  0.22000000  0.22000000  1
  Na  Na1  1  0.09000000  0.72000000  0.72000000  1
  Na  Na2  1  0.59000000  0.22000000  0.72000000  1
  Sn  Sn3  1  0.59000000  0.72000000  0.22000000  1
"
114,"# generated using pymatgen
data_K3Sn8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.18755820
_cell_length_b   8.12498803
_cell_length_c   8.84463046
_cell_angle_alpha   78.99171477
_cell_angle_beta   64.81256549
_cell_angle_gamma   41.88315897
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K3Sn8
_chemical_formula_sum   'K3 Sn8'
_cell_volume   390.11908597
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.19418045  0.81426049  0.42198514  1
  K  K1  1  0.68527133  0.34691835  0.95821958  1
  K  K2  1  0.97938007  0.51657848  0.68934173  1
  Sn  Sn3  1  0.63403419  0.45057327  0.56858064  1
  Sn  Sn4  1  0.02670814  0.63954949  0.25199511  1
  Sn  Sn5  1  0.39140428  0.04117156  0.10654568  1
  Sn  Sn6  1  0.51769646  0.17108496  0.75963429  1
  Sn  Sn7  1  0.86579618  0.44985931  0.19958504  1
  Sn  Sn8  1  0.17504590  0.70632848  0.88009786  1
  Sn  Sn9  1  0.50677471  0.15567809  0.30076283  1
  Sn  Sn10  1  0.32370829  0.94799753  0.84325211  1
"
115,"# generated using pymatgen
data_Mg3Zn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32728356
_cell_length_b   4.32728380
_cell_length_c   4.32775529
_cell_angle_alpha   89.80272181
_cell_angle_beta   89.80272216
_cell_angle_gamma   90.00885175
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Zn
_chemical_formula_sum   'Mg3 Zn1'
_cell_volume   81.03791787
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.73000000  0.19000000  0.54000000  1
  Mg  Mg1  1  0.73000000  0.69000000  0.04000000  1
  Mg  Mg2  1  0.23000000  0.69000000  0.54000000  1
  Zn  Zn3  1  0.23000000  0.19000000  0.04000000  1
"
116,"# generated using pymatgen
data_Ce2Zn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.98935651
_cell_length_b   4.98935631
_cell_length_c   9.58747299
_cell_angle_alpha   82.95517915
_cell_angle_beta   82.95517627
_cell_angle_gamma   115.08650335
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce2Zn3
_chemical_formula_sum   'Ce4 Zn6'
_cell_volume   210.43333540
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.02128156  0.02342607  0.75807277  1
  Ce  Ce1  1  0.33342608  0.71128157  0.25807277  1
  Ce  Ce2  1  0.35163621  0.72994818  0.93281539  1
  Ce  Ce3  1  0.03994817  0.04163620  0.43281539  1
  Zn  Zn4  1  0.01718415  0.05247233  0.08584394  1
  Zn  Zn5  1  0.36247229  0.70718413  0.58584395  1
  Zn  Zn6  1  0.68120516  0.38263799  0.79473031  1
  Zn  Zn7  1  0.69263799  0.37120517  0.29473031  1
  Zn  Zn8  1  0.66769418  0.35251419  0.04853760  1
  Zn  Zn9  1  0.66251421  0.35769418  0.54853759  1
"
117,"# generated using pymatgen
data_V2CuRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20729144
_cell_length_b   4.20729140
_cell_length_c   4.20729165
_cell_angle_alpha   59.86169150
_cell_angle_beta   59.86169281
_cell_angle_gamma   59.86169357
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2CuRu
_chemical_formula_sum   'V2 Cu1 Ru1'
_cell_volume   52.49617211
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.05993451  0.68993452  0.45993451  1
  V  V1  1  0.56006549  0.19006549  0.96006548  1
  Cu  Cu2  1  0.31000000  0.94000000  0.71000000  1
  Ru  Ru3  1  0.81000000  0.43999999  0.21000001  1
"
118,"# generated using pymatgen
data_Gd3Tl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.94194605
_cell_length_b   4.94194588
_cell_length_c   4.94194582
_cell_angle_alpha   90.00000060
_cell_angle_beta   90.00000058
_cell_angle_gamma   89.99999845
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd3Tl
_chemical_formula_sum   'Gd3 Tl1'
_cell_volume   120.69630215
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.96000000  0.55000000  0.58000000  1
  Gd  Gd1  1  0.96000000  0.05000000  0.08000000  1
  Gd  Gd2  1  0.46000000  0.05000000  0.58000000  1
  Tl  Tl3  1  0.46000000  0.55000000  0.08000000  1
"
