,cif
338,"# generated using pymatgen
data_NdEr3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.73503217
_cell_length_b   5.73503229
_cell_length_c   5.73503229
_cell_angle_alpha   59.17338773
_cell_angle_beta   59.17338725
_cell_angle_gamma   59.17338907
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdEr3
_chemical_formula_sum   'Nd1 Er3'
_cell_volume   130.86819471
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.70000000  0.85000000  0.13000000  1
  Er  Er1  1  0.45002420  0.60002420  0.88002420  1
  Er  Er2  1  0.94997580  0.09997580  0.37997580  1
  Er  Er3  1  0.20000000  0.35000000  0.63000000  1
"
339,"# generated using pymatgen
data_La4C3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   15.12195515
_cell_length_b   15.07674680
_cell_length_c   9.00787198
_cell_angle_alpha   145.01967930
_cell_angle_beta   153.62277566
_cell_angle_gamma   14.30219024
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La4C3
_chemical_formula_sum   'La4 C3'
_cell_volume   201.92149821
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.48601384  -0.10391288  0.98258652  1
  La  La1  1  0.02402086  0.80802405  0.93252824  1
  La  La2  1  0.67148187  0.16049242  0.50189197  1
  La  La3  1  -0.00010940  0.26697881  0.39733214  1
  C  C4  1  0.36347545  0.47384348  0.72677557  1
  C  C5  1  0.91490280  0.52213737  0.85988427  1
  C  C6  1  0.58021455  0.64243675  0.53900129  1
"
340,"# generated using pymatgen
data_LuScRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.66700251
_cell_length_b   4.66836040
_cell_length_c   4.66700254
_cell_angle_alpha   59.97621886
_cell_angle_beta   59.94450243
_cell_angle_gamma   59.97621908
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuScRh2
_chemical_formula_sum   'Lu1 Sc1 Rh2'
_cell_volume   71.84340314
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.31004201  0.90838429  0.09004201  1
  Sc  Sc1  1  0.81002779  0.40925392  0.59002779  1
  Rh  Rh2  1  0.55987858  0.15109340  0.33987858  1
  Rh  Rh3  1  0.06005162  0.65126839  0.84005162  1
"
341,"# generated using pymatgen
data_LuPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.83998493
_cell_length_b   4.83814827
_cell_length_c   5.99140050
_cell_angle_alpha   89.99664903
_cell_angle_beta   90.00139852
_cell_angle_gamma   120.01271172
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuPt
_chemical_formula_sum   'Lu3 Pt3'
_cell_volume   121.48608080
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.95352426  0.43013585  0.10408866  1
  Lu  Lu1  1  0.61987428  0.76318746  0.44668193  1
  Lu  Lu2  1  0.28656816  0.09654922  0.76473430  1
  Pt  Pt3  1  0.28713610  0.09740461  0.24366614  1
  Pt  Pt4  1  0.61998162  0.76314662  -0.03109796  1
  Pt  Pt5  1  0.95291557  0.42957625  0.60192693  1
"
342,"# generated using pymatgen
data_Sm2Y4Ga
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.48116432
_cell_length_b   3.48116413
_cell_length_c   25.93235698
_cell_angle_alpha   55.84143873
_cell_angle_beta   124.15856071
_cell_angle_gamma   101.94470738
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm2Y4Ga
_chemical_formula_sum   'Sm2 Y4 Ga1'
_cell_volume   212.47717871
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.67205473  0.20794523  0.21104205  1
  Sm  Sm1  1  0.72137142  0.15862856  0.82077052  1
  Y  Y2  1  0.81261612  0.06738386  0.98164784  1
  Y  Y3  1  0.59304322  0.28695682  0.66509232  1
  Y  Y4  1  0.60421405  0.27578598  0.36276734  1
  Y  Y5  1  0.64502848  0.23497157  0.51551785  1
  Ga  Ga6  1  0.75167199  0.12832799  0.09316208  1
"
343,"# generated using pymatgen
data_YCo2Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.11493024
_cell_length_b   9.44294702
_cell_length_c   5.11435258
_cell_angle_alpha   156.82012500
_cell_angle_beta   133.68079541
_cell_angle_gamma   41.25064018
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YCo2Ni
_chemical_formula_sum   'Y1 Co2 Ni1'
_cell_volume   64.11092073
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.49252845  0.03955172  0.08907284  1
  Co  Co1  1  0.28535517  0.84268172  0.09984195  1
  Co  Co2  1  0.69966852  0.23766417  0.08075312  1
  Ni  Ni3  1  0.99244787  0.54010238  0.09033209  1
"
344,"# generated using pymatgen
data_TbAlNi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.72032257
_cell_length_b   5.55088857
_cell_length_c   3.68799382
_cell_angle_alpha   89.93583062
_cell_angle_beta   89.99999921
_cell_angle_gamma   90.00000265
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbAlNi3
_chemical_formula_sum   'Tb1 Al1 Ni3'
_cell_volume   76.16106691
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.96000001  0.43405846  -0.00070561  1
  Al  Al1  1  0.45999997  -0.06801962  -0.00973823  1
  Ni  Ni2  1  0.46000001  0.64751405  0.49371388  1
  Ni  Ni3  1  0.96000000  -0.06909492  0.48589786  1
  Ni  Ni4  1  0.46000001  0.21554203  0.49083211  1
"
345,"# generated using pymatgen
data_YNiPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32332587
_cell_length_b   5.17813571
_cell_length_c   6.62892680
_cell_angle_alpha   75.50746259
_cell_angle_beta   90.00002391
_cell_angle_gamma   89.99996622
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YNiPt2
_chemical_formula_sum   'Y2 Ni2 Pt4'
_cell_volume   143.67818695
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.63999949  -0.07660422  1.08222503  1
  Y  Y1  1  0.14000051  0.42329406  0.59980409  1
  Ni  Ni2  1  0.64000010  0.81952253  0.54011180  1
  Ni  Ni3  1  0.13999988  0.53082710  0.14404297  1
  Pt  Pt4  1  0.63999998  0.34692441  0.32896880  1
  Pt  Pt5  1  0.14000001  0.99935336  0.35279393  1
  Pt  Pt6  1  0.64000033  0.48629390  0.89079594  1
  Pt  Pt7  1  0.13999970  0.86038885  0.79125744  1
"
346,"# generated using pymatgen
data_LiHg6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14528432
_cell_length_b   7.37943005
_cell_length_c   8.21972012
_cell_angle_alpha   110.95775510
_cell_angle_beta   50.61242834
_cell_angle_gamma   110.16618760
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiHg6
_chemical_formula_sum   'Li1 Hg6'
_cell_volume   222.23391864
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.80298756  0.23866145  0.20368471  1
  Hg  Hg1  1  0.24697501  0.15244127  0.21313084  1
  Hg  Hg2  1  0.09922370  0.54757258  0.03610324  1
  Hg  Hg3  1  0.64605837  0.69587945  0.47806352  1
  Hg  Hg4  1  0.39645763  0.84837372  0.32465743  1
  Hg  Hg5  1  0.46136290  0.29439446  0.62681961  1
  Hg  Hg6  1  0.91693483  0.99267706  0.85754065  1
"
347,"# generated using pymatgen
data_Mg3Ag
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.79986234
_cell_length_b   4.79986234
_cell_length_c   4.79986223
_cell_angle_alpha   59.94663739
_cell_angle_beta   59.94663711
_cell_angle_gamma   59.94663785
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Ag
_chemical_formula_sum   'Mg3 Ag1'
_cell_volume   78.09898824
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.12006066  0.36006066  0.14006066  1
  Mg  Mg1  1  0.61993934  0.85993934  0.63993934  1
  Mg  Mg2  1  0.37000000  0.61000000  0.39000000  1
  Ag  Ag3  1  0.87000000  0.11000000  0.89000000  1
"
348,"# generated using pymatgen
data_YPd3Pt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.32014810
_cell_length_b   5.31976907
_cell_length_c   4.51901389
_cell_angle_alpha   89.99999923
_cell_angle_beta   89.99999999
_cell_angle_gamma   120.00370173
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YPd3Pt2
_chemical_formula_sum   'Y1 Pd3 Pt2'
_cell_volume   110.75787351
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.13008568  0.06198454  0.32000000  1
  Pd  Pd1  1  0.62932537  0.56084424  0.81999999  1
  Pd  Pd2  1  0.12995801  0.56022168  0.81999999  1
  Pd  Pd3  1  0.63058750  0.06147088  0.81999999  1
  Pt  Pt4  1  0.46579456  0.72888096  0.32000002  1
  Pt  Pt5  1  0.79424888  0.39659770  0.32000002  1
"
349,"# generated using pymatgen
data_Na2HgSb2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.13993792
_cell_length_b   7.20981483
_cell_length_c   6.30923343
_cell_angle_alpha   93.64240023
_cell_angle_beta   48.24382821
_cell_angle_gamma   96.68164311
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2HgSb2
_chemical_formula_sum   'Na2 Hg1 Sb2'
_cell_volume   173.20171117
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.54691264  0.06941759  0.31702948  1
  Na  Na1  1  0.10256317  0.65692478  0.21119339  1
  Hg  Hg2  1  0.93429567  0.39953842  0.79167010  1
  Sb  Sb3  1  0.91716493  0.77866832  0.80383874  1
  Sb  Sb4  1  0.63906359  0.06545090  0.76626828  1
"
350,"# generated using pymatgen
data_Yb2MgZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.85253437
_cell_length_b   6.97194053
_cell_length_c   7.64466464
_cell_angle_alpha   106.58337146
_cell_angle_beta   90.00000347
_cell_angle_gamma   89.99999522
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb2MgZn2
_chemical_formula_sum   'Yb4 Mg2 Zn4'
_cell_volume   247.87344719
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.83000000  0.87418080  0.75778552  1
  Yb  Yb1  1  0.83000000  0.37003655  0.73444360  1
  Yb  Yb2  1  0.83000001  0.83503814  0.27466836  1
  Yb  Yb3  1  0.83000001  0.31314459  0.20058664  1
  Mg  Mg4  1  0.32999999  0.13907173  0.48806096  1
  Mg  Mg5  1  0.32999999  0.60994313  0.98561467  1
  Zn  Zn6  1  0.33000000  0.17407000  0.85740085  1
  Zn  Zn7  1  0.33000001  0.57600156  0.62963231  1
  Zn  Zn8  1  0.32999999  0.58865488  0.32426842  1
  Zn  Zn9  1  0.33000000  0.01985861  0.11753868  1
"
351,"# generated using pymatgen
data_Ca2In3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.19105234
_cell_length_b   11.15130819
_cell_length_c   6.40979288
_cell_angle_alpha   119.04137482
_cell_angle_beta   87.90073452
_cell_angle_gamma   133.30537968
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2In3
_chemical_formula_sum   'Ca4 In6'
_cell_volume   289.37625546
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.31607367  -0.01401124  0.26592754  1
  Ca  Ca1  1  0.06590994  0.23185197  0.23556451  1
  Ca  Ca2  1  0.56809420  0.73466927  0.24685778  1
  Ca  Ca3  1  0.78151480  0.45556719  0.21556068  1
  In  In4  1  0.31888567  0.66735273  0.74154596  1
  In  In5  1  0.73967686  0.50377799  0.74534045  1
  In  In6  1  -0.08918038  0.84022787  0.74256592  1
  In  In7  1  0.21134034  0.20612089  0.73717831  1
  In  In8  1  0.42640008  0.95969905  0.73672052  1
  In  In9  1  0.92128481  0.29474428  0.74273832  1
"
352,"# generated using pymatgen
data_MgScTlZn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.72576512
_cell_length_b   5.72860652
_cell_length_c   4.04835688
_cell_angle_alpha   69.57969360
_cell_angle_beta   69.60014571
_cell_angle_gamma   42.37704044
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgScTlZn
_chemical_formula_sum   'Mg1 Sc1 Tl1 Zn1'
_cell_volume   83.00449710
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.35988035  0.51621802  0.92265401  1
  Sc  Sc1  1  0.11078628  0.26349989  0.66304157  1
  Tl  Tl2  1  0.85740840  0.01320002  0.42152567  1
  Zn  Zn3  1  0.61192496  0.76708207  0.17277874  1
"
353,"# generated using pymatgen
data_MgGa2Pd3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.91941454
_cell_length_b   6.94864801
_cell_length_c   9.26913368
_cell_angle_alpha   152.67016460
_cell_angle_beta   153.27284153
_cell_angle_gamma   37.48989310
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgGa2Pd3
_chemical_formula_sum   'Mg1 Ga2 Pd3'
_cell_volume   92.02196489
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.29959887  0.50280389  0.10543871  1
  Ga  Ga1  1  0.95508074  0.14776562  0.07998818  1
  Ga  Ga2  1  0.66124921  0.89364623  0.15606783  1
  Pd  Pd3  1  0.45095202  0.66482977  0.60188263  1
  Pd  Pd4  1  0.79029531  -0.00989794  0.58541165  1
  Pd  Pd5  1  0.16282386  0.37085243  0.63121098  1
"
354,"# generated using pymatgen
data_Tm2Si3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.12469812
_cell_length_b   11.84525487
_cell_length_c   3.72253307
_cell_angle_alpha   89.99998728
_cell_angle_beta   89.99998984
_cell_angle_gamma   44.67016291
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm2Si3
_chemical_formula_sum   'Tm4 Si6'
_cell_volume   220.86142735
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.10391236  0.53838842  0.31999990  1
  Tm  Tm1  1  0.71059350  0.16506877  0.32000001  1
  Tm  Tm2  1  0.59713786  0.65282742  0.82000001  1
  Tm  Tm3  1  0.22229610  0.06258840  0.82000005  1
  Si  Si4  1  0.61967375  0.44759197  0.32000009  1
  Si  Si5  1  0.08054725  0.29679793  0.31999999  1
  Si  Si6  1  0.81357018  0.81378972  0.81999971  1
  Si  Si7  1  0.30493221  0.27403955  0.81999997  1
  Si  Si8  1  1.02187124  0.90993157  0.82000011  1
  Si  Si9  1  0.18546553  0.73897623  0.32000015  1
"
355,"# generated using pymatgen
data_GaCoPd4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.83544243
_cell_length_b   4.83452994
_cell_length_c   4.45597555
_cell_angle_alpha   90.01514861
_cell_angle_beta   90.02835527
_cell_angle_gamma   122.68730126
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GaCoPd4
_chemical_formula_sum   'Ga1 Co1 Pd4'
_cell_volume   87.67072423
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.42330779  -0.11321416  0.48000003  1
  Co  Co1  1  0.06652921  0.52936179  0.97995697  1
  Pd  Pd2  1  0.71757163  0.85986799  0.98003991  1
  Pd  Pd3  1  0.39643403  0.18097597  0.98008923  1
  Pd  Pd4  1  0.77974676  0.55911977  0.47987069  1
  Pd  Pd5  1  0.09641057  0.24388862  0.48004317  1
"
356,"# generated using pymatgen
data_Sc14Rh5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.32895515
_cell_length_b   6.31286719
_cell_length_c   8.80653384
_cell_angle_alpha   110.87604188
_cell_angle_beta   130.75074712
_cell_angle_gamma   78.99013273
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc14Rh5
_chemical_formula_sum   'Sc14 Rh5'
_cell_volume   405.75297295
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.41847289  0.65172833  -0.09729000  1
  Sc  Sc1  1  0.98463426  0.86240340  0.05848067  1
  Sc  Sc2  1  0.70896999  0.50545018  0.90154221  1
  Sc  Sc3  1  0.32221758  0.16806634  0.54570657  1
  Sc  Sc4  1  0.17007830  0.58695573  0.38076525  1
  Sc  Sc5  1  0.05772998  0.47085046  0.66749249  1
  Sc  Sc6  1  0.71804042  0.14465238  0.42225833  1
  Sc  Sc7  1  0.66890714  0.09408122  1.03732847  1
  Sc  Sc8  1  0.64372903  0.86063436  0.60086718  1
  Sc  Sc9  1  0.37161771  0.47868602  0.18162998  1
  Sc  Sc10  1  0.30854299  -0.01471729  0.15232608  1
  Sc  Sc11  1  0.18606862  0.02127644  0.71735122  1
  Sc  Sc12  1  0.74915463  0.60206804  0.30771376  1
  Sc  Sc13  1  0.98724994  0.28202975  -0.07414940  1
  Rh  Rh14  1  -0.01869878  0.28010744  0.28632127  1
  Rh  Rh15  1  0.95913613  0.87634105  0.70869858  1
  Rh  Rh16  1  0.50634428  0.33015644  0.49287731  1
  Rh  Rh17  1  -0.08544163  0.86760849  0.31326574  1
  Rh  Rh18  1  0.46324652  0.79162122  0.68681428  1
"
357,"# generated using pymatgen
data_Er2Ag2Sn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   14.18262260
_cell_length_b   10.72514315
_cell_length_c   6.53372346
_cell_angle_alpha   91.94380722
_cell_angle_beta   87.64035384
_cell_angle_gamma   159.94923617
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Er2Ag2Sn3
_chemical_formula_sum   'Er4 Ag4 Sn6'
_cell_volume   340.42192251
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.59716328  0.33991653  0.25645134  1
  Er  Er1  1  0.33117337  0.42615181  0.75515881  1
  Er  Er2  1  0.84173328  0.10342707  0.29486503  1
  Er  Er3  1  0.06568638  0.64505034  0.73959639  1
  Ag  Ag4  1  0.21582612  0.07208666  0.45098254  1
  Ag  Ag5  1  0.70945656  0.69767321  0.97450539  1
  Ag  Ag6  1  0.12765620  0.94716720  0.02030064  1
  Ag  Ag7  1  0.79354835  0.81376735  0.54161672  1
  Sn  Sn8  1  0.46425820  0.83090110  0.04905459  1
  Sn  Sn9  1  0.47505550  0.94123069  0.53123123  1
  Sn  Sn10  1  0.95825633  0.53238974  0.24969131  1
  Sn  Sn11  1  -0.01690232  0.25426592  0.78138677  1
  Sn  Sn12  1  0.17897806  0.25044237  0.22789653  1
  Sn  Sn13  1  0.73811069  0.50553002  0.72726272  1
"
358,"# generated using pymatgen
data_Gd5In6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.71833572
_cell_length_b   6.34511180
_cell_length_c   5.98144751
_cell_angle_alpha   65.97930829
_cell_angle_beta   75.64163924
_cell_angle_gamma   66.06794107
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd5In6
_chemical_formula_sum   'Gd5 In6'
_cell_volume   306.41313180
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.13428266  0.51728496  0.57530589  1
  Gd  Gd1  1  0.78589429  -0.05494988  0.53415578  1
  Gd  Gd2  1  0.49495943  0.53254181  0.53959234  1
  Gd  Gd3  1  0.59941953  0.02033058  0.10497844  1
  Gd  Gd4  1  0.07964433  0.05783743  0.06286776  1
  In  In5  1  0.18207604  -0.00735749  0.54349167  1
  In  In6  1  0.68949136  0.49067750  0.03019015  1
  In  In7  1  0.95153390  0.67261325  0.05819497  1
  In  In8  1  0.84584657  0.36593130  0.59598453  1
  In  In9  1  0.43637815  1.01241037  0.70486321  1
  In  In10  1  0.30047373  0.48268016  0.06037524  1
"
359,"# generated using pymatgen
data_YAu3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.33920269
_cell_length_b   4.34240556
_cell_length_c   4.34565579
_cell_angle_alpha   90.00000012
_cell_angle_beta   89.99999894
_cell_angle_gamma   90.00000070
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YAu3
_chemical_formula_sum   'Y1 Au3'
_cell_volume   81.88335763
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.25000001  0.10000000  0.79999999  1
  Au  Au1  1  0.75000000  0.10000000  0.30000000  1
  Au  Au2  1  0.75000000  0.60000000  0.80000000  1
  Au  Au3  1  0.25000000  0.60000000  0.30000001  1
"
